Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
2,770382,775337,5.0,5.0,5.0,5.0,30.252,28.986,31.763,31.756,35.005,35.16,36.254,33.563,7.042,6.549,7.083,6.877,6.837,8.808
2,775337,780382,5.0,5.0,5.0,5.0,28.986,28.245,31.756,31.759,35.16,37.872,33.563,34.889,6.549,6.754,6.877,7.699,8.808,7.986
2,780382,785383,5.0,5.0,5.0,5.0,28.245,27.886,31.759,31.749,37.872,36.061,34.889,35.063,6.754,6.795,7.699,6.96,7.986,9.177
2,785383,790383,5.0,5.849,5.0,4.664,27.886,27.898,31.749,31.728,36.061,36.497,35.063,33.098,6.795,11.806,6.96,6.138,9.177,9.834
2,790383,795384,5.849,6.021,4.664,4.758,27.898,27.515,31.728,31.7,36.497,37.843,33.098,33.311,11.806,10.861,6.138,6.302,9.834,7.699
2,795384,800383,6.021,6.463,4.758,5.239,27.515,28.134,31.7,31.693,37.843,36.342,33.311,34.134,10.861,9.547,6.302,6.631,7.699,9.793
2,800383,805384,6.463,6.432,5.239,5.215,28.134,29.337,31.693,31.682,36.342,34.879,34.134,33.05,9.547,8.52,6.631,7.411,9.793,7.945
2,805384,810384,6.432,6.401,5.215,5.215,29.337,28.32,31.682,31.644,34.879,36.807,33.05,34.783,8.52,7.001,7.411,7.206,7.945,14.845
2,810384,815384,6.401,6.171,5.215,5.215,28.32,27.795,31.644,31.637,36.807,36.303,34.783,34.715,7.001,6.919,7.206,6.919,14.845,7.617
2,815384,820384,6.171,6.171,5.215,5.215,27.795,27.697,31.637,31.626,36.303,35.896,34.715,34.676,6.919,7.822,6.919,6.59,7.617,14.023
2,820384,825385,6.171,6.171,5.215,5.188,27.697,27.374,31.626,31.591,35.896,35.528,34.676,34.483,7.822,6.713,6.59,6.467,14.023,10.081
2,825385,830385,6.171,6.171,5.188,5.188,27.374,27.129,31.591,31.577,35.528,37.514,34.483,35.276,6.713,7.863,6.467,7.124,10.081,7.658
2,830385,835385,6.171,6.258,5.188,5.057,27.129,26.916,31.577,31.556,37.514,37.126,35.276,34.802,7.863,11.806,7.124,6.097,7.658,9.916
2,835385,840385,6.258,6.56,5.057,5.167,26.916,26.845,31.556,31.549,37.126,37.204,34.802,35.412,11.806,8.479,6.097,6.22,9.916,9.506
2,840385,845387,6.56,6.549,5.167,5.156,26.845,27.5,31.549,31.542,37.204,36.603,35.412,32.643,8.479,7.452,6.22,6.262,9.506,8.069
2,845387,850385,6.549,6.548,5.156,5.156,27.5,26.975,31.542,31.538,36.603,39.17,32.643,36.041,7.452,6.96,6.262,6.59,8.069,7.945
2,850385,855386,6.548,6.538,5.156,5.156,26.975,26.719,31.538,31.528,39.17,35.063,36.041,33.321,6.96,8.274,6.59,6.426,7.945,9.424
2,855386,860386,6.538,6.538,5.156,5.154,26.719,26.94,31.528,31.514,35.063,37.591,33.321,33.679,8.274,8.602,6.426,6.837,9.424,9.793
2,860386,865387,6.538,6.528,5.154,5.154,26.94,27.165,31.514,31.5,37.591,39.189,33.679,33.166,8.602,6.672,6.837,6.22,9.793,9.957
2,865387,870386,6.528,6.51,5.154,5.265,27.165,26.928,31.5,31.486,39.189,34.889,33.166,33.437,6.672,7.781,6.22,6.343,9.957,7.863
2,870386,875387,6.51,6.508,5.265,5.638,26.928,26.664,31.486,31.468,34.889,34.966,33.437,32.382,7.781,44.865,6.343,6.22,7.863,8.767
2,875387,880387,6.508,6.508,5.638,5.638,26.664,27.606,31.468,31.468,34.966,35.083,32.382,33.795,44.865,11.723,6.22,6.015,8.767,10.615
2,880387,885387,6.508,6.508,5.638,5.696,27.606,27.236,31.468,31.461,35.083,36.487,33.795,33.64,11.723,13.654,6.015,5.974,10.615,8.972
2,885387,890387,6.508,6.508,5.696,5.726,27.236,27.2,31.461,31.43,36.487,37.175,33.64,35.073,13.654,8.274,5.974,6.097,8.972,6.426
2,890387,895388,6.508,6.525,5.726,5.81,27.2,26.999,31.43,31.405,37.175,34.695,35.073,35.121,8.274,11.025,6.097,5.974,6.426,6.262
2,895388,900388,6.525,6.816,5.81,6.297,26.999,27.22,31.405,31.405,34.695,38.046,35.121,34.211,11.025,10.82,5.974,6.385,6.262,6.713
2,900388,905388,6.816,6.885,6.297,6.651,27.22,27.09,31.405,31.384,38.046,37.485,34.211,34.066,10.82,24.619,6.385,6.262,6.713,6.672
2,905388,910388,6.885,8.278,6.651,6.48,27.09,28.446,31.384,31.367,37.485,35.083,34.066,33.321,24.619,27.781,6.262,6.549,6.672,10.902
2,910388,915389,8.278,8.278,6.48,6.604,28.446,28.044,31.367,31.346,35.083,35.712,33.321,34.841,27.781,14.803,6.549,6.262,10.902,10.861
2,915389,920388,8.278,8.278,6.604,6.604,28.044,27.787,31.346,31.328,35.712,35.567,34.841,34.618,14.803,14.68,6.262,6.179,10.861,6.056
2,920388,925389,8.278,8.273,6.604,6.604,27.787,27.354,31.328,31.311,35.567,38.57,34.618,35.199,14.68,13.777,6.179,6.056,6.056,6.426
2,925389,930389,8.273,7.403,6.604,5.868,27.354,27.019,31.311,31.29,38.57,34.104,35.199,35.083,13.777,15.543,6.056,6.179,6.426,6.877
2,930389,935390,7.403,9.087,5.868,5.123,27.019,29.826,31.29,31.265,34.104,37.804,35.083,33.873,15.543,31.806,6.179,6.549,6.877,6.22
