Start,Border,End,Score
1325209.01,1330209.01,1335209.01,1.1927363456998474
1330209.01,1335209.01,1340209.01,2.1270138017689177
1335209.01,1340209.01,1345209.01,1.3770769680729835
1340209.01,1345209.01,1350209.01,0.30456025333688475
1345209.01,1350209.01,1355209.01,1.6942316652272613
1350209.01,1355209.01,1360209.01,0.23714091339543342
1355209.01,1360209.01,1365209.01,0.41982151544203994
1360209.01,1365209.01,1370209.01,0.64120533176128
1365209.01,1370209.01,1375209.01,0.32398280119895184
1370209.01,1375209.01,1380209.01,2.1351873936324375
1375209.01,1380209.01,1385209.01,0.28078359669220865
1380209.01,1385209.01,1390209.01,0.8080920898726102
1385209.01,1390209.01,1395209.01,0.20065315609273637
1390209.01,1395209.01,1400209.01,0.05838856139281129
1395209.01,1400209.01,1405209.01,0.1969611210497476
1400209.01,1405209.01,1410209.01,0.0024438788823994972
1405209.01,1410209.01,1415209.01,0.20796812013995097
1410209.01,1415209.01,1420209.01,0.44835760849711215
1415209.01,1420209.01,1425209.01,0.3486260602728226
1420209.01,1425209.01,1430209.01,0.08149442439774501
1425209.01,1430209.01,1435209.01,0.4095050491833828
1430209.01,1435209.01,1440209.01,0.7439158906802624
