Start,Border,End,Score
1642209.01,1647209.01,1652209.01,1.7929194437388651
1647209.01,1652209.01,1657209.01,1.351427213689983
1652209.01,1657209.01,1662209.01,0.8597503361143263
1657209.01,1662209.01,1667209.01,0.7153340803663086
1662209.01,1667209.01,1672209.01,0.09823008559782459
1667209.01,1672209.01,1677209.01,0.48197349553342084
1672209.01,1677209.01,1682209.01,0.19204026893174764
1677209.01,1682209.01,1687209.01,0.24629751184876159
1682209.01,1687209.01,1692209.01,0.37516477755340216
1687209.01,1692209.01,1697209.01,0.44686269617918917
1692209.01,1697209.01,1702209.01,0.32514903892064445
1697209.01,1702209.01,1707209.01,0.9941135823004078
1702209.01,1707209.01,1712209.01,0.29602488064526544
1707209.01,1712209.01,1717209.01,0.9235939581971284
1712209.01,1717209.01,1722209.01,1.2446882135417388
1717209.01,1722209.01,1727209.01,0.15867696717667334
1722209.01,1727209.01,1732209.01,0.04620427479821898
1727209.01,1732209.01,1737209.01,0.1186626239568882
1732209.01,1737209.01,1742209.01,0.1803334965142921
1737209.01,1742209.01,1747209.01,0.282763083669731
1742209.01,1747209.01,1752209.01,0.8226559072243057
1747209.01,1752209.01,1757209.01,0.12152826586787535
