Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.3989900990099,6.289,5.0,5.148,4.92110891089109,5.0,4.706,5.0
8,6.546207920792078,6.757,6.289,6.542,4.989742574257427,5.002,4.912,4.994
9,6.220871287128713,6.361,5.961,6.236,5.002000000000001,5.002,5.002,5.002
10,6.0326336633663376,6.053,5.961,6.046,5.002000000000001,5.002,5.002,5.002
11,6.052999999999998,6.053,6.053,6.053,4.999346534653466,5.002,4.983,5.002
12,6.052999999999998,6.053,6.053,6.053,4.972841584158417,4.983,4.968,4.973
13,6.052999999999998,6.053,6.053,6.053,4.966891089108912,4.968,4.966,4.966
14,6.052999999999998,6.053,6.053,6.053,4.966000000000001,4.966,4.966,4.966
15,6.052168316831684,6.053,6.052,6.052,4.966000000000001,4.966,4.966,4.966
16,6.051801980198017,6.052,6.05,6.052,4.966000000000001,4.966,4.966,4.966
17,6.047306930693071,6.05,6.043,6.048,4.966000000000001,4.966,4.966,4.966
18,6.043000000000001,6.043,6.043,6.043,4.969495049504951,4.996,4.966,4.966
19,6.043000000000001,6.043,6.043,6.043,4.996,4.996,4.996,4.996
20,6.043000000000001,6.043,6.043,6.043,4.996,4.996,4.996,4.996
21,6.043000000000001,6.043,6.043,6.043,4.996,4.996,4.996,4.996
22,6.043000000000001,6.043,6.043,6.043,4.995435643564358,4.996,4.993,4.996
23,6.043000000000001,6.043,6.043,6.043,4.988534653465345,4.993,4.983,4.992
24,6.043000000000001,6.043,6.043,6.043,4.982999999999999,4.983,4.983,4.983
25,6.043000000000001,6.043,6.043,6.043,4.9818019801980205,4.983,4.975,4.982
26,6.158603960396041,6.307,6.043,6.084,4.955950495049505,4.975,4.945,4.945
27,6.307000000000002,6.307,6.307,6.307,4.945,4.945,4.945,4.945
28,6.307000000000002,6.307,6.307,6.307,4.944950495049506,4.945,4.944,4.945
29,6.307000000000002,6.307,6.307,6.307,4.927534653465347,4.944,4.92,4.926
30,6.3069999999999995,6.307,6.307,6.307,4.919999999999999,4.92,4.92,4.92
