Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0095049504950495,5.102,5.0,5.0,5.0,5.0,5.0,5.0
3,5.179881188118813,5.19,5.102,5.185,5.0,5.0,5.0,5.0
4,5.269861386138613,5.308,5.19,5.308,4.927029702970297,5.0,4.89,4.89
5,5.308,5.308,5.308,5.308,4.8628316831683165,4.89,4.836,4.865
6,5.308,5.308,5.308,5.308,4.835999999999999,4.836,4.836,4.836
7,5.305712871287129,5.308,5.297,5.308,4.847980198019802,4.863,4.836,4.844
8,5.250762376237624,5.297,5.149,5.286,4.925950495049506,5.0,4.863,4.872
9,5.145138613861387,5.149,5.139,5.148,5.0,5.0,5.0,5.0
10,5.139000000000001,5.139,5.139,5.139,5.0,5.0,5.0,5.0
11,5.1963564356435645,5.293,5.139,5.159,4.9348316831683166,5.0,4.852,4.921
12,5.384524752475247,5.425,5.293,5.4,4.8613663366336635,4.908,4.833,4.845
13,5.639504950495049,6.273,5.425,5.497,4.801009900990099,4.833,4.797,4.797
14,6.1750891089108935,6.196,6.166,6.18,4.9598712871287125,5.028,4.814,4.996
15,5.894108910891087,6.166,5.463,5.769,5.099267326732674,5.156,4.922,5.125
16,5.462999999999999,5.463,5.463,5.463,4.999081632653062,5.017,4.922,5.017
17,5.462999999999998,5.463,5.463,5.463,5.017000000000001,5.017,5.017,5.017
18,5.457693069306931,5.463,5.436,5.461,5.017000000000001,5.017,5.017,5.017
19,5.123742574257427,5.436,5.1,5.1,5.001376237623762,5.027,5.0,5.0
20,5.096069306930692,5.1,5.09,5.1,5.0,5.0,5.0,5.0
21,5.0869405940594055,5.09,5.086,5.086,5.0,5.0,5.0,5.0
22,5.202326732673265,5.259,5.086,5.233,5.0,5.0,5.0,5.0
23,5.329524752475246,5.367,5.259,5.339,4.972663366336634,5.001,4.953,4.962
24,5.34510891089109,5.484,5.284,5.35,4.960138613861386,4.969,4.953,4.956
25,5.477702970297033,5.494,5.45,5.491,4.979960396039603,4.998,4.969,4.969
26,5.450000000000004,5.45,5.45,5.45,4.997999999999999,4.998,4.998,4.998
27,5.450000000000004,5.45,5.45,5.45,4.997999999999999,4.998,4.998,4.998
28,5.447693069306934,5.451,5.441,5.45,4.997999999999999,4.998,4.998,4.998
29,5.751049504950494,6.112,5.451,5.686,4.991871287128712,4.998,4.991,4.991
30,6.161625,6.214,6.112,6.166,4.99125,4.992,4.991,4.991
