Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.108128712871286,5.151,5.0,5.15,5.0,5.0,5.0,5.0
4,5.388168316831684,5.716,5.151,5.396,4.994287128712873,5.1,4.959,5.0
5,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
6,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
7,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
8,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
9,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
10,5.716,5.716,5.716,5.716,5.100000000000001,5.1,5.1,5.1
11,5.640811881188121,5.716,5.44,5.693,5.100742574257427,5.103,5.1,5.1
12,5.553475247524753,5.731,5.436,5.466,5.1030000000000015,5.103,5.103,5.103
13,5.737267326732674,5.739,5.731,5.739,5.1030000000000015,5.103,5.103,5.103
14,5.708534653465345,5.739,5.688,5.698,5.1030000000000015,5.103,5.103,5.103
15,5.672396039603963,5.688,5.671,5.671,5.1030000000000015,5.103,5.103,5.103
16,5.671000000000002,5.671,5.671,5.671,5.1030000000000015,5.103,5.103,5.103
17,5.671000000000003,5.671,5.671,5.671,5.1030000000000015,5.103,5.103,5.103
18,5.470445544554456,5.671,5.105,5.622,5.073425742574258,5.103,5.0,5.103
19,5.036029702970297,5.105,5.0,5.037,4.885118811881188,5.0,4.788,4.906
20,5.0,5.0,5.0,5.0,4.947673267326733,5.0,4.875,5.0
21,5.0,5.0,5.0,5.0,4.899643564356435,4.953,4.875,4.875
22,5.0,5.0,5.0,5.0,4.985633663366336,5.0,4.953,5.0
23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
24,5.0,5.0,5.0,5.0,4.951158415841585,5.0,4.821,5.0
25,5.402544554455446,5.547,5.0,5.477,5.022356435643566,5.201,4.801,5.0
26,5.540564356435643,5.547,5.491,5.547,5.187524752475247,5.201,5.17,5.191
27,5.38151485148515,5.491,5.374,5.374,5.1364059405940585,5.17,5.129,5.129
28,5.374000000000002,5.374,5.374,5.374,5.124336633663368,5.129,5.124,5.124
29,5.374000000000002,5.374,5.374,5.374,5.122396039603961,5.124,5.104,5.124
30,5.398303030303031,5.437,5.374,5.402,5.104,5.104,5.104,5.104
