Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.019336633663367,5.024,5.0,5.021
2,5.0,5.0,5.0,5.0,5.037465346534653,5.049,5.024,5.043
3,5.0,5.0,5.0,5.0,5.048999999999999,5.049,5.049,5.049
4,4.967950495049505,5.144,4.8,5.0,4.710306930693069,5.049,3.932,5.0
5,5.119514851485149,5.144,4.894,5.144,4.184940594059407,4.226,3.939,4.224
6,4.876425742574259,4.894,4.874,4.876,3.956257425742574,3.98,3.88,3.974
7,5.1920594059405945,5.216,4.874,5.216,3.9723960396039613,3.98,3.971,3.971
8,5.201811881188119,5.216,5.194,5.194,3.9319009900990096,3.971,3.895,3.921
9,5.1687524752475245,5.194,5.129,5.19,3.9699702970297026,4.101,3.921,3.921
10,5.172445544554454,5.201,5.159,5.16,3.8109108910891094,3.941,3.798,3.801
11,5.129772277227723,5.159,5.088,5.124,4.100920792079209,4.303,3.798,4.13
12,5.088069306930694,5.089,5.088,5.088,3.969287128712871,4.031,3.892,3.977
13,5.196762376237623,5.273,5.089,5.242,3.8859999999999992,3.892,3.882,3.888
14,5.303257425742575,5.352,5.273,5.284,3.8974356435643553,3.941,3.882,3.882
15,5.3110101010101,5.374,5.131,5.359,4.055656565656566,4.162,3.941,4.016
16,5.099623762376238,5.128,5.043,5.123,3.9870000000000023,3.987,3.987,3.987
17,4.880861386138614,5.043,4.749,4.891,4.155257425742574,4.364,3.987,4.143
18,5.057495049504951,5.08,4.894,5.08,4.079475247524752,4.13,4.032,4.073
19,5.06418811881188,5.076,5.061,5.063,4.031999999999998,4.032,4.032,4.032
20,5.060930693069308,5.061,5.059,5.061,4.202316831683168,4.28,4.032,4.197
21,5.04648514851485,5.059,5.041,5.041,4.075881188118811,4.255,4.022,4.022
22,5.0409999999999995,5.041,5.041,5.041,4.173069306930694,4.243,4.022,4.201
23,5.03097,5.041,4.984,5.041,4.33841,4.814,4.201,4.201
24,4.996831683168318,5.0,4.984,5.0,4.894801980198021,5.0,4.648,4.972
25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
26,5.0,5.0,5.0,5.0,5.117643564356436,5.139,5.0,5.139
27,5.0,5.0,5.0,5.0,5.123673267326733,5.164,5.0,5.119
28,4.989405940594059,5.0,4.976,4.984,4.794108910891091,5.051,4.67,4.679
29,4.992673267326732,5.013,4.984,4.99,4.584069306930694,4.67,4.239,4.628
30,5.01765625,5.022,5.013,5.0175,4.0763125,4.239,3.932,4.074999999999999
