Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.130910891089108,5.857,5.0,5.0,5.089475247524753,5.723,5.0,5.0
2,5.871752475247523,5.872,5.857,5.872,5.691653465346531,5.723,5.68,5.68
3,5.871999999999998,5.872,5.872,5.872,5.6659108910891085,5.68,5.629,5.663
4,6.026257425742574,6.092,5.872,6.092,4.726059405940595,5.629,4.331,4.507
5,6.091999999999999,6.092,6.092,6.092,4.379445544554455,4.434,4.331,4.379
6,6.050029702970296,6.092,5.972,6.07,4.124237623762376,4.338,3.99,4.115
7,5.953069306930693,5.972,5.943,5.954,3.962316831683168,3.99,3.947,3.958
8,6.101881188118813,6.168,5.943,6.168,3.812237623762378,3.947,3.761,3.761
9,6.168000000000001,6.168,6.168,6.168,3.757782178217822,3.761,3.757,3.757
10,5.608980198019801,6.168,3.948,6.168,3.847861386138613,4.203,3.681,3.757
11,4.008227722772278,4.13,3.93,3.948,4.1863861386138606,4.203,4.186,4.186
12,4.132049504950495,4.133,4.13,4.133,4.23319801980198,4.297,4.186,4.212
13,4.139574257425743,4.148,4.133,4.144,4.344752475247525,4.353,4.297,4.351
14,4.148,4.148,4.148,4.148,4.383514851485148,4.445,4.353,4.379
15,4.148,4.148,4.148,4.148,4.451455445544554,4.453,4.445,4.453
16,4.54349504950495,4.99,4.148,4.593,4.289148514851486,4.453,3.952,4.328
17,4.996247524752476,4.997,4.99,4.997,4.213000000000002,4.213,4.213,4.213
18,5.658702970297032,6.267,4.997,5.724,3.7843168316831677,4.213,3.437,3.611
19,6.208831683168316,6.267,6.198,6.208,3.437841584158416,3.478,3.412,3.425
20,6.660504950495051,7.57,6.212,6.519,3.238356435643564,3.478,2.936,3.201
21,7.977980198019803,8.017,7.57,8.017,3.3073861386138623,3.343,3.127,3.343
22,8.064811881188117,8.174,8.017,8.034,4.164772277227722,5.443,3.343,3.785
23,7.943178217821779,8.022,7.877,7.984,5.41941584158416,5.43,5.393,5.43
24,7.77510891089109,7.877,7.565,7.831,5.456148514851486,5.597,5.393,5.426
25,7.317871287128713,7.565,7.29,7.29,5.630653465346532,5.641,5.597,5.631
26,7.29,7.29,7.29,7.29,5.626999999999999,5.627,5.627,5.627
27,7.079564356435643,7.29,6.915,7.06,5.129435643564356,5.627,4.529,5.155
28,7.331128712871289,7.542,6.915,7.542,4.223306930693071,4.529,4.064,4.093
29,7.550772277227722,7.762,7.542,7.542,4.041415841584159,4.064,3.889,4.052
30,7.816828571428573,7.821,7.762,7.821,3.8526571428571432,3.889,3.841,3.854
