Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.003148514851485,5.029,5.0,5.0,5.009297029702971,5.385,4.784,5.0
2,5.206376237623762,5.601,5.0,5.188,4.594821782178219,5.3,4.362,4.525
3,5.886415841584157,6.185,5.601,5.906,4.69580198019802,5.281,4.357,4.419
4,6.306871287128711,6.314,6.185,6.309,5.497831683168317,5.686,5.264,5.554
5,6.195504950495049,6.357,6.107,6.125,5.58569306930693,5.771,5.472,5.515
6,6.229613861386138,6.392,6.107,6.173,5.472376237623763,5.529,5.373,5.472
7,6.246247524752477,6.416,6.143,6.173,5.541514851485148,5.635,5.438,5.551
8,6.2941584158415855,6.33,6.143,6.33,5.729138613861387,5.759,5.553,5.759
9,6.125376237623762,6.33,5.531,6.158,5.37569306930693,5.686,5.146,5.313
10,6.341524752475249,6.569,5.541,6.55,5.273910891089107,5.309,5.08,5.309
11,6.889316831683168,7.627,6.164,6.554,5.617603960396038,5.785,5.309,5.761
12,7.288712871287127,7.586,6.972,7.25,5.713564356435642,5.819,5.647,5.712
13,6.986287128712872,7.231,6.777,6.913,5.550217821782178,5.833,5.388,5.522
14,6.9309801980198005,6.971,6.862,6.947,5.802524752475246,5.911,5.723,5.771
15,7.18919801980198,7.546,6.51,7.389,5.374396039603961,5.834,4.543,5.504
16,7.305455445544553,7.375,7.271,7.278,4.382227722772277,4.758,4.088,4.371
17,7.088247524752474,7.271,6.967,7.084,4.3634158415841595,4.42,4.302,4.402
18,6.6115346534653465,6.967,6.179,6.57,4.30179207920792,4.436,4.252,4.27
19,5.565,6.179,5.332,5.581,4.332980198019802,4.484,3.815,4.442
20,5.121059405940594,5.51,4.885,5.033,3.936376237623762,4.384,3.795,3.871
21,5.25130693069307,5.373,5.039,5.326,3.6806336633663346,3.812,3.605,3.618
22,5.388861386138617,5.407,5.373,5.389,3.767326732673267,3.851,3.674,3.781
23,5.407000000000001,5.407,5.407,5.407,3.846594059405942,3.851,3.838,3.851
24,5.4113267326732695,5.426,5.407,5.407,3.8382475247524765,3.857,3.834,3.834
25,5.479069306930694,5.518,5.426,5.514,3.7347623762376227,3.924,3.674,3.716
26,5.884693069306931,6.371,5.38,5.715,4.371158415841583,5.195,3.674,4.502
27,6.2947623762376255,6.383,6.228,6.276,5.372544554455446,5.579,4.493,5.411
28,6.412227722772276,6.559,6.333,6.4,5.631158415841585,5.899,5.336,5.609
29,6.415603960396042,6.465,6.333,6.447,5.860415841584158,6.005,5.768,5.804
30,6.378857142857143,6.465,6.224,6.412,5.720714285714286,5.804,5.672,5.703
