Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.037267326732673,5.038,5.015,5.038
2,5.0,5.0,5.0,5.0,5.034188118811881,5.038,5.0,5.038
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.144594059405941,5.29,5.0,5.112,4.695366336633664,5.0,4.105,4.863
5,5.5396831683168335,5.613,5.29,5.576,4.4920396039603965,4.631,4.134,4.51
6,5.628336633663367,5.64,5.613,5.63,4.713772277227723,4.776,4.631,4.716
7,5.6425544554455405,5.673,5.632,5.632,4.433039603960397,4.705,4.353,4.353
8,5.631999999999996,5.632,5.632,5.632,4.403524752475247,4.462,4.353,4.412
9,5.632396039603957,5.636,5.632,5.632,4.476207920792078,4.52,4.462,4.465
10,5.635623762376239,5.636,5.628,5.636,4.61650495049505,4.817,4.52,4.598
11,5.8962178217821775,5.977,5.628,5.942,5.549752475247525,6.014,4.817,5.613
12,5.977,5.977,5.977,5.977,5.900663366336633,6.014,5.887,5.887
13,5.959287128712871,5.977,5.795,5.977,5.914534653465346,5.98,5.905,5.905
14,5.226811881188117,5.795,5.137,5.137,6.0077227722772255,6.012,5.98,6.012
15,5.136999999999999,5.137,5.137,5.137,6.018455445544557,6.022,6.012,6.022
16,5.136999999999999,5.137,5.137,5.137,6.019663366336632,6.022,6.01,6.02
17,5.136999999999999,5.137,5.137,5.137,6.00979207920792,6.01,6.009,6.01
18,5.136999999999999,5.137,5.137,5.137,5.999999999999999,6.009,5.879,6.004
19,5.018386138613861,5.137,4.992,5.0,5.371108910891092,5.879,5.046,5.382
20,5.036405940594059,5.189,5.0,5.0,4.912465346534653,5.046,4.503,5.0
21,5.211950495049504,5.304,5.189,5.192,4.603999999999998,4.681,4.503,4.598
22,5.277653465346535,5.304,5.264,5.269,4.428930693069307,4.681,4.369,4.383
23,5.2542475247524765,5.264,5.253,5.253,4.412663366336633,4.462,4.384,4.409
24,5.177760000000001,5.253,5.038,5.202,4.48664,4.825,4.136,4.482
25,5.0549405940594045,5.102,5.038,5.038,4.411752475247524,4.662,4.281,4.312
26,5.094930693069309,5.102,5.0,5.102,4.34619801980198,5.0,4.26,4.272
27,5.014554455445543,5.064,5.0,5.013,5.576544554455444,5.765,5.0,5.67
28,5.014564356435643,5.015,5.013,5.015,5.756534653465344,5.765,5.704,5.765
29,4.999277227722773,5.015,4.993,4.993,5.695376237623764,5.704,5.671,5.7
30,4.979676470588235,4.993,4.951,4.993,5.722823529411765,5.84,5.671,5.671
