Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0607821782178215,5.116,5.0,5.059
3,5.065277227722772,5.306,5.0,5.0,4.90281188118812,5.0,4.622,5.0
4,5.393920792079209,5.507,5.306,5.391,4.613544554455444,4.652,4.513,4.624
5,5.672900990099008,5.698,5.507,5.698,4.508118811881188,4.53,4.471,4.513
6,5.755059405940595,5.846,5.698,5.709,4.43140594059406,4.471,4.355,4.458
7,5.847950495049503,5.848,5.846,5.848,4.230831683168316,4.355,4.14,4.24
8,5.8519702970297,5.862,5.848,5.848,4.116940594059407,4.14,4.091,4.114
9,5.870257425742572,5.877,5.862,5.871,4.063316831683167,4.091,4.051,4.064
10,5.893158415841582,5.904,5.877,5.892,4.0490990099009885,4.051,4.049,4.049
11,5.93662,6.032,5.904,5.904,4.13474,4.378,4.049,4.049
12,6.046455445544553,6.062,6.035,6.042,4.4917920792079205,4.565,4.385,4.48
13,6.072475247524748,6.079,6.062,6.071,4.5652673267326715,4.568,4.565,4.565
14,6.11330693069307,6.156,6.079,6.119,4.632841584158416,4.663,4.568,4.65
15,6.259059405940593,6.266,6.156,6.266,4.662999999999999,4.663,4.663,4.663
16,6.215722772277226,6.266,6.141,6.214,4.6483663366336625,4.663,4.615,4.647
17,5.72989108910891,6.141,5.537,5.623,4.489178217821783,4.615,4.32,4.539
18,5.551772277227723,5.582,5.537,5.538,4.252663366336633,4.32,4.192,4.254
19,5.643267326732674,5.682,5.582,5.661,4.133009900990098,4.192,4.015,4.143
20,5.796227722772277,5.951,5.682,5.773,4.000940594059407,4.015,3.99,4.0
21,6.009752475247526,6.07,5.951,6.011,3.935475247524754,3.99,3.891,3.913
22,6.092000000000001,6.125,6.07,6.081,3.8626534653465345,3.891,3.827,3.871
23,6.125,6.125,6.125,6.125,3.8269999999999986,3.827,3.827,3.827
24,6.125,6.125,6.125,6.125,3.8269999999999986,3.827,3.827,3.827
25,6.125,6.125,6.125,6.125,3.7702079207920796,3.827,3.708,3.745
26,6.12950495049505,6.153,6.125,6.125,3.732118811881187,3.818,3.708,3.708
27,6.183594059405942,6.21,6.153,6.182,3.992435643564355,4.174,3.818,3.985
28,6.246603960396039,6.28,6.21,6.245,4.197376237623763,4.246,4.174,4.204
29,6.254762376237623,6.28,6.083,6.28,4.323118811881187,4.417,4.246,4.318
30,6.027705882352941,6.083,5.928,6.0485,4.482117647058823,4.541,4.417,4.4945
