Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0218118811881185,5.106,5.0,5.0
2,5.0,5.0,5.0,5.0,5.017257425742574,5.029,5.0,5.029
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.361772277227724,6.263,5.0,5.0,5.0311782178217825,5.205,4.957,5.0
5,6.293495049504952,6.528,5.448,6.497,4.985306930693068,5.056,4.957,4.979
6,6.5283663366336615,6.53,6.528,6.528,4.997999999999999,4.998,4.998,4.998
7,6.540346534653467,6.541,6.53,6.541,4.902326732673269,5.017,4.886,4.886
8,6.545861386138613,6.55,6.541,6.548,4.886000000000002,4.886,4.886,4.886
9,6.58048514851485,6.593,6.55,6.58,4.8345940594059424,4.886,4.822,4.827
10,6.5992277227722775,6.6,6.593,6.6,4.841772277227724,4.845,4.838,4.843
11,6.6713960396039615,6.72,6.6,6.696,5.146306930693069,5.397,4.845,5.22
12,6.721960396039602,6.722,6.72,6.722,5.42349504950495,5.437,5.397,5.437
13,6.734227722772279,6.744,6.722,6.738,5.465059405940595,5.485,5.437,5.482
14,6.7440000000000015,6.744,6.744,6.744,5.507871287128713,5.567,5.485,5.485
15,6.7440000000000015,6.744,6.744,6.744,5.565019801980198,5.567,5.531,5.567
16,6.623207920792079,6.744,6.578,6.611,5.19680198019802,5.531,5.018,5.125
17,6.578,6.578,6.578,6.578,5.136819999999999,5.169,5.085,5.148
18,6.299881188118816,6.578,5.993,6.535,5.1537821782178215,5.171,5.071,5.171
19,5.8472772277227705,5.993,5.763,5.819,5.234495049504948,5.314,5.07,5.27
20,5.784495049504952,5.819,5.701,5.816,5.2172475247524766,5.27,5.191,5.201
21,5.983445544554453,6.002,5.816,6.002,5.191000000000001,5.191,5.191,5.191
22,6.001999999999998,6.002,6.002,6.002,5.192128712871287,5.194,5.191,5.191
23,6.001999999999998,6.002,6.002,6.002,5.19689108910891,5.208,5.194,5.196
24,6.022227722772279,6.147,6.002,6.002,5.251801980198017,5.281,5.208,5.249
25,6.212851485148514,6.217,6.147,6.217,5.306544554455445,5.314,5.281,5.311
26,6.223178217821779,6.228,6.217,6.228,5.32888118811881,5.338,5.314,5.338
27,6.233999999999998,6.241,6.228,6.232,5.337999999999998,5.338,5.338,5.338
28,6.240999999999999,6.241,6.241,6.241,5.337999999999998,5.338,5.338,5.338
29,6.240999999999999,6.241,6.241,6.241,5.337999999999998,5.338,5.338,5.338
30,6.240999999999999,6.241,6.241,6.241,5.338,5.338,5.338,5.338
