Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.002851485148516,5.045,5.0,5.0,4.960861386138614,5.0,4.611,5.0
2,5.156653465346536,5.422,5.045,5.098,4.533386138613861,4.611,4.524,4.53
3,5.475009900990097,5.512,5.422,5.465,4.533029702970296,4.534,4.53,4.534
4,5.599148514851487,5.639,5.512,5.634,4.526841584158417,4.534,4.488,4.534
5,5.641940594059407,5.65,5.639,5.641,4.44550495049505,4.488,4.408,4.453
6,5.660455445544554,5.669,5.65,5.662,4.397643564356435,4.408,4.365,4.399
7,5.672584158415841,5.689,5.669,5.67,4.359910891089109,4.413,4.344,4.363
8,5.688999999999998,5.689,5.689,5.689,4.363801980198021,4.413,4.274,4.352
9,5.70058415841584,5.709,5.689,5.695,4.250683168316832,4.274,4.244,4.244
10,5.716801980198017,5.723,5.709,5.713,4.2440000000000015,4.244,4.244,4.244
11,6.033762376237624,6.121,5.723,6.106,4.4899900990099,4.708,4.188,4.567
12,6.132653465346535,6.149,6.121,6.121,4.763762376237625,4.836,4.708,4.731
13,6.149178217821781,6.15,6.149,6.149,4.864792079207922,4.887,4.836,4.868
14,6.150366336633662,6.161,6.15,6.15,4.910376237623762,5.005,4.887,4.917
15,6.198099009900991,6.206,6.161,6.206,5.040930693069306,5.097,4.835,5.089
16,6.1964257425742595,6.206,6.192,6.192,4.896257425742575,4.926,4.835,4.92
17,6.0608811881188105,6.192,5.827,6.12,4.728039603960396,4.841,4.598,4.716
18,5.676603960396039,5.827,5.634,5.657,4.484376237623763,4.598,4.371,4.484
19,5.622386138613861,5.645,5.6,5.622,4.238594059405941,4.371,4.173,4.199
20,5.593603960396042,5.6,5.585,5.599,4.1310693069306925,4.173,4.108,4.134
21,5.581267326732675,5.585,5.551,5.585,4.10779207920792,4.108,4.105,4.108
22,5.4746732673267315,5.551,5.448,5.48,4.027801980198022,4.105,3.945,4.057
23,5.4479999999999995,5.448,5.448,5.448,4.0144059405940595,4.022,4.005,4.017
24,5.460326732673266,5.463,5.448,5.463,4.017564356435646,4.102,3.968,3.999
25,5.466801980198022,5.471,5.463,5.468,3.968000000000002,3.968,3.968,3.968
26,5.4741287128712885,5.49,5.471,5.471,3.971287128712871,3.988,3.968,3.968
27,5.522079207920793,5.564,5.49,5.525,4.018990099009901,4.058,3.988,4.016
28,5.619455445544554,5.793,5.564,5.584,4.1229801980198015,4.455,4.058,4.073
29,5.793000000000001,5.793,5.793,5.793,4.62879207920792,4.799,4.455,4.645
30,5.8466,5.946,5.793,5.844,4.844399999999999,4.856,4.799,4.848
