Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.004666666666666,5.192,5.0,5.0
2,4.885881188118813,4.923,4.826,4.923,5.9939801980198,6.182,5.321,6.141
3,4.944673267326732,4.948,4.923,4.948,6.02040594059406,6.136,5.884,6.003
4,5.32578217821782,6.39,4.948,4.948,5.670435643564353,5.884,5.483,5.631
5,6.1741485148514865,6.403,6.104,6.104,5.603029702970299,5.783,5.454,5.582
6,6.141455445544553,6.233,6.104,6.104,5.542148514851487,5.717,5.248,5.614
7,6.1809600000000025,6.233,6.152,6.152,5.16482,5.248,4.969,5.22
8,6.167415841584158,6.187,6.148,6.152,4.6748415841584166,5.049,3.997,4.723
9,6.186999999999999,6.187,6.187,6.187,4.0206039603960395,4.048,3.997,4.011
10,6.186999999999999,6.187,6.187,6.187,4.066831683168315,4.073,4.048,4.066
11,6.19579207920792,6.346,6.187,6.187,4.021306930693069,4.073,3.614,4.073
12,6.469118811881188,6.79,6.221,6.542,3.1801089108910885,3.614,2.905,3.19
13,6.794831683168316,6.795,6.79,6.795,2.967287128712871,2.995,2.905,2.98
14,6.794999999999999,6.795,6.795,6.795,3.054585858585859,3.098,2.995,3.05
15,6.774940594059405,6.79,6.632,6.777,3.0998217821782177,3.11,3.098,3.098
16,5.836534653465345,6.632,5.709,5.713,3.2003762376237637,3.243,3.11,3.216
17,5.708306930693067,5.709,5.704,5.709,3.2383762376237626,3.271,3.216,3.24
18,5.6804455445544555,5.704,5.677,5.677,3.2739702970297033,3.274,3.271,3.274
19,5.6770000000000005,5.677,5.677,5.677,3.2813564356435636,3.292,3.274,3.274
20,5.6770000000000005,5.677,5.677,5.677,3.2946534653465345,3.303,3.292,3.294
21,5.899279999999997,6.199,5.677,5.943,3.25325,3.312,3.202,3.2365
22,6.205356435643567,6.206,6.199,6.206,3.2805544554455457,3.297,3.235,3.297
23,6.187386138613864,6.206,6.099,6.206,3.2565247524752476,3.304,3.069,3.297
24,6.099000000000004,6.099,6.099,6.099,3.161000000000001,3.161,3.161,3.161
25,6.099000000000004,6.099,6.099,6.099,3.161000000000001,3.161,3.161,3.161
26,6.028801980198021,6.099,5.913,6.084,3.4723069306930685,3.951,3.161,3.378
27,6.679485148514852,6.81,6.019,6.806,4.255801980198021,4.381,3.951,4.29
28,6.834475247524752,6.922,6.763,6.771,4.489980198019802,4.567,4.381,4.536
29,6.922,6.922,6.922,6.922,4.456465346534655,4.567,4.362,4.397
30,7.00528,7.132,6.922,6.924,4.362,4.362,4.362,4.362
