Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.2810198019801975,5.441,5.0,5.439,5.018138613861386,5.043,5.0,5.029
4,5.86948514851485,6.064,5.435,6.0,5.002277227722773,5.043,4.985,4.985
5,6.085980198019802,6.212,6.064,6.064,4.985,4.985,4.985,4.985
6,6.227653465346533,6.237,6.212,6.226,4.976732673267329,4.985,4.975,4.975
7,6.304514851485148,6.485,6.237,6.239,4.966029702970296,4.975,4.948,4.971
8,6.440217821782179,6.816,6.205,6.449,4.5683465346534655,4.948,4.261,4.536
9,7.050920792079208,7.265,6.816,6.981,3.9794059405940603,4.35,3.516,4.151
10,7.243742574257424,7.324,7.118,7.259,4.169811881188118,5.191,3.516,3.764
11,6.648217821782178,7.324,6.26,6.289,5.2239900990099,5.242,5.191,5.224
12,6.223663366336631,6.289,6.148,6.202,5.249891089108909,5.257,5.242,5.257
13,6.23760396039604,6.24,6.212,6.238,5.256999999999996,5.257,5.257,5.257
14,6.537455445544557,6.638,6.24,6.638,5.397435643564358,5.48,5.257,5.48
15,6.309524752475247,6.638,5.096,6.638,5.391960396039605,5.48,5.0,5.48
16,5.284673267326733,6.186,5.0,5.0,5.020544554455445,5.097,5.0,5.0
17,6.4247821782178205,6.579,6.186,6.52,5.298405940594059,5.423,5.097,5.355
18,6.783277227722773,6.894,6.416,6.894,5.118851485148514,5.319,5.056,5.073
19,6.894000000000001,6.894,6.894,6.894,5.055999999999998,5.056,5.056,5.056
20,6.894000000000001,6.894,6.894,6.894,5.055999999999998,5.056,5.056,5.056
21,6.894000000000001,6.894,6.894,6.894,5.055999999999998,5.056,5.056,5.056
22,6.894000000000001,6.894,6.894,6.894,5.055999999999998,5.056,5.056,5.056
23,6.918485148514853,6.947,6.885,6.934,5.0876237623762375,5.266,5.056,5.056
24,6.9082277227722795,6.947,6.888,6.888,5.4548217821782155,5.5,5.266,5.485
25,6.888000000000003,6.888,6.888,6.888,5.471801980198021,5.478,5.461,5.472
26,6.948465346534656,7.051,6.888,6.888,5.545049504950495,5.728,5.461,5.461
27,7.280326732673266,7.449,6.981,7.377,6.118722772277228,6.339,5.728,6.266
28,6.563584158415839,6.981,6.472,6.472,6.288554455445542,6.29,6.279,6.29
29,6.4933564356435625,6.506,6.472,6.506,6.614108910891091,6.83,6.29,6.785
30,6.506,6.506,6.506,6.506,6.829314285714286,6.83,6.813,6.83
