Start,Border,End,Valence,Arousal,Valence Diff,Arousal Diff,Score,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff
221501.01,226501.01,231501.01,4.935,5.386,0.07500000000000018,0.9199999999999999,0.026231811912486,0.08299999999999841,0.8620000000000019,0.4160000000000039,0.0070000000000014495,0.16500000000000004,0.04099999999999948,0.24600000000000044
226501.01,231501.01,236501.01,5.075,5.92,0.14000000000000057,0.6829999999999998,0.1688258499536395,0.15399999999999991,1.1629999999999967,0.05799999999999983,0.0070000000000014495,0.5750000000000002,0.2469999999999999,2.9160000000000004
231501.01,236501.01,241501.01,5.075,6.069,0.0,0.18200000000000038,0.5431525491983363,0.13800000000000168,0.1739999999999995,1.0350000000000037,0.0030000000000001137,0.45199999999999996,0.1639999999999997,0.24600000000000044
236501.01,241501.01,246501.01,5.075,6.102,0.0,0.03300000000000036,0.0453698892542191,0.14199999999999946,0.48499999999999943,0.8230000000000004,0.013999999999999346,0.2870000000000008,0.16500000000000004,2.875
241501.01,246501.01,251501.01,5.075,6.102,0.0,0.007000000000000561,6.3090108987085e-06,0.20500000000000007,0.4549999999999983,0.8710000000000022,0.013999999999999346,0.6160000000000005,0.24600000000000044,0.2869999999999999
246501.01,251501.01,256501.01,5.075,6.095,0.0,0.02400000000000002,0.0736331428425142,0.2240000000000002,0.19400000000000261,0.3680000000000021,0.0,0.49299999999999944,0.0,1.6839999999999993
251501.01,256501.01,261501.01,5.075,6.078,0.038000000000000256,0.1899999999999995,0.053628762600327,0.06299999999999883,0.4059999999999988,0.11600000000000676,0.006999999999997897,0.5750000000000002,0.08200000000000074,8.748
256501.01,261501.01,266501.01,5.037,5.905,0.055000000000000604,0.18299999999999983,0.055679527487628,0.05200000000000138,0.0,0.5330000000000013,0.006999999999997897,0.2869999999999999,0.08200000000000074,0.9849999999999994
261501.01,266501.01,271501.01,5.02,6.261,0.02200000000000024,0.5069999999999997,0.5287455041441442,0.2640000000000011,0.09600000000000364,1.1609999999999943,0.0,0.3700000000000001,0.20499999999999918,8.748
266501.01,271501.01,276501.01,5.059,6.412,0.03900000000000059,0.24099999999999966,0.5474520748288094,0.25599999999999845,0.12599999999999767,0.3780000000000001,0.0070000000000014495,0.5339999999999998,0.20500000000000007,0.7800000000000002
271501.01,276501.01,281501.01,5.059,6.502,0.08300000000000018,0.08300000000000018,0.0858984178560406,0.2919999999999998,0.1839999999999975,0.05799999999999983,0.0,0.24600000000000044,0.04099999999999948,2.67
276501.01,281501.01,286501.01,4.976,6.329,0.08300000000000018,0.17099999999999937,0.0001801520986933,0.21700000000000053,0.01899999999999835,0.6000000000000014,0.0,0.2469999999999999,0.12300000000000022,11.047
281501.01,286501.01,291501.01,4.976,6.331,0.1479999999999997,0.8220000000000001,0.8339127690317207,0.08300000000000018,0.3089999999999975,0.28999999999999915,0.004000000000001336,0.8629999999999995,0.2869999999999999,1.6429999999999998
286501.01,291501.01,296501.01,4.828,5.507,0.2779999999999996,0.7440000000000007,0.1140218316813379,0.12199999999999989,0.05799999999999983,1.2199999999999989,0.0030000000000001137,0.8220000000000001,0.28800000000000026,10.842000000000002
291501.01,296501.01,301501.01,4.698,5.587,0.2940000000000005,0.2549999999999999,0.0458955015240735,0.1769999999999996,0.28999999999999915,0.34899999999999665,0.004000000000001336,0.7389999999999999,0.1639999999999997,1.1500000000000004
296501.01,301501.01,306501.01,4.534,5.762,0.1640000000000006,0.17499999999999982,0.0457931931953494,0.16900000000000048,0.2609999999999957,0.929000000000002,0.0070000000000014495,0.2469999999999999,0.0420000000000007,0.8620000000000001
301501.01,306501.01,311501.01,4.534,5.762,0.05600000000000005,0.11599999999999966,0.0830988636484273,0.20899999999999963,0.3200000000000003,1.3170000000000002,0.0,0.4930000000000003,0.12300000000000022,3.2039999999999997
306501.01,311501.01,316501.01,4.478,5.646,0.07200000000000006,0.08799999999999919,0.0167232777717202,0.23299999999999965,0.4450000000000003,0.25200000000000244,0.02500000000000213,0.49299999999999944,0.4110000000000005,0.3689999999999998
311501.01,316501.01,321501.01,4.462,5.674,0.02799999999999958,0.04699999999999971,0.1202287000991557,0.15000000000000036,0.15500000000000114,2.1780000000000044,0.004000000000001336,0.3689999999999998,0.040000000000000036,3.244999999999999
316501.01,321501.01,326501.01,4.45,5.693,0.5379999999999998,0.15799999999999947,0.3528415084745265,0.2450000000000001,0.06700000000000017,0.5519999999999996,0.013999999999999346,0.3700000000000001,0.28800000000000026,0.617
321501.01,326501.01,331501.01,3.924,5.832,0.45599999999999996,0.766,0.2925318165137764,0.19299999999999962,0.3680000000000021,1.4810000000000016,0.004000000000001336,1.0670000000000002,0.0420000000000007,0.08199999999999985
326501.01,331501.01,336501.01,3.994,6.459,0.18999999999999995,0.4790000000000001,0.1843090606072261,0.13400000000000034,0.39699999999999847,0.00999999999999801,0.013999999999999346,0.3290000000000006,0.041999999999999815,0.041999999999999815
331501.01,336501.01,341501.01,4.114,6.311,0.10200000000000031,1.3649999999999993,0.0110212506447503,0.24099999999999966,0.21300000000000097,0.6000000000000014,0.004000000000001336,0.6559999999999997,0.0,0.3700000000000001
336501.01,341501.01,346501.01,3.892,5.094,0.2789999999999999,1.3940000000000001,0.0739020691207466,0.18900000000000006,0.7560000000000002,1.073999999999998,0.011000000000002785,0.08199999999999985,0.0829999999999993,0.20500000000000007
341501.01,346501.01,351501.01,3.835,4.917,0.03699999999999992,0.14800000000000058,0.019466448379905,0.21700000000000053,0.6200000000000045,0.5609999999999999,0.004000000000001336,0.6559999999999997,0.24700000000000077,0.3700000000000001
346501.01,351501.01,356501.01,3.929,4.946,0.2030000000000003,1.1069999999999998,0.4068860524972977,0.20099999999999962,0.9589999999999961,1.5480000000000018,0.0,0.4510000000000005,0.0829999999999993,0.0
351501.01,356501.01,361501.01,4.038,3.81,0.07599999999999962,0.2290000000000001,0.299758759842228,0.019000000000000128,0.570999999999998,0.33899999999999864,0.0,0.5750000000000002,0.08200000000000074,0.20499999999999918
356501.01,361501.01,366501.01,3.853,5.175,1.229,1.3329999999999997,0.4330222207319987,0.06299999999999972,0.6389999999999958,0.6679999999999993,0.00999999999999801,0.12399999999999967,0.28799999999999937,11.212
361501.01,366501.01,371501.01,2.809,5.143,1.3730000000000002,0.2240000000000002,0.3886446744714156,0.040000000000000036,0.39699999999999847,0.47399999999999665,0.013999999999999346,0.6580000000000004,0.1640000000000006,0.492
366501.01,371501.01,376501.01,2.48,5.399,0.3290000000000002,0.1349999999999998,0.0825170076519457,0.09100000000000019,0.570999999999998,0.33800000000000097,0.0070000000000014495,0.12399999999999967,0.08199999999999985,11.212
371501.01,376501.01,381501.01,2.48,5.278,0.21799999999999997,0.6719999999999997,0.1386302981096149,0.2129999999999992,0.6679999999999993,1.3170000000000002,0.013999999999999346,0.1640000000000006,0.45199999999999996,0.41000000000000014
376501.01,381501.01,386501.01,2.262,6.071,0.0040000000000000036,0.6610000000000005,0.410548720144466,0.1459999999999999,0.4450000000000003,0.8230000000000004,0.0,1.561,0.12300000000000022,0.2469999999999999
381501.01,386501.01,391501.01,2.484,5.939,2.637,0.02999999999999936,0.0182135337943463,0.06300000000000061,1.1809999999999974,2.100999999999999,0.006999999999997897,0.8629999999999995,0.16500000000000004,0.45199999999999996
386501.01,391501.01,396501.01,4.899,6.041,1.604,0.0940000000000003,0.3097638703316175,0.07800000000000029,0.14500000000000313,1.519999999999996,0.0070000000000014495,2.1350000000000007,0.20500000000000007,0.04100000000000037
391501.01,396501.01,401501.01,4.088,6.033,0.8109999999999999,0.03000000000000025,0.0012869918055621,0.09399999999999942,0.7259999999999991,0.009000000000000341,0.013999999999999346,0.08199999999999985,0.12400000000000055,0.3700000000000001
396501.01,401501.01,406501.01,4.088,6.011,0.04800000000000004,0.10600000000000076,0.0662736231836588,0.16999999999999993,0.6099999999999994,0.6389999999999958,0.0,0.3280000000000003,0.24599999999999955,0.3290000000000006
