Start,Border,End,Score
514584.01,515584.01,516584.01,0.16726195775832986
515584.01,516584.01,517584.01,0.6173299352982989
516584.01,517584.01,518584.01,0.8292082586124684
517584.01,518584.01,519584.01,0.12993470164425158
518584.01,519584.01,520584.01,0.47773415841195155
519584.01,520584.01,521584.01,0.5838087948013119
520584.01,521584.01,522584.01,0.21369817235774224
521584.01,522584.01,523584.01,1.199386884950739
522584.01,523584.01,524584.01,1.470378788741055
523584.01,524584.01,525584.01,27.200338104567265
524584.01,525584.01,526584.01,4.256590907970723
525584.01,526584.01,527584.01,3.0532109741028433
526584.01,527584.01,528584.01,1.9580166613427519
527584.01,528584.01,529584.01,0.6142962219970751
528584.01,529584.01,530584.01,0.48463022683883417
529584.01,530584.01,531584.01,0.4594729558395463
530584.01,531584.01,532584.01,1.0564194995047478
531584.01,532584.01,533584.01,0.2991407105586371
532584.01,533584.01,534584.01,0.14478891278374928
533584.01,534584.01,535584.01,0.41162445226810884
534584.01,535584.01,536584.01,0.3175294795502429
535584.01,536584.01,537584.01,0.04365687365184706
536584.01,537584.01,538584.01,0.17747864449785677
537584.01,538584.01,539584.01,0.8036514316743942
538584.01,539584.01,540584.01,0.22174603452214225
539584.01,540584.01,541584.01,0.3372506063031806
540584.01,541584.01,542584.01,0.934206334335567
541584.01,542584.01,543584.01,0.6881951313937728
542584.01,543584.01,544584.01,1.9728975667512605
543584.01,544584.01,545584.01,2.009900895028425
544584.01,545584.01,546584.01,0.5305581611656487
545584.01,546584.01,547584.01,1.0277769700298145
546584.01,547584.01,548584.01,1.6753775761175063
547584.01,548584.01,549584.01,0.8142420234147312
548584.01,549584.01,550584.01,0.4024216748082935
549584.01,550584.01,551584.01,0.1106805007702597
550584.01,551584.01,552584.01,1.5050841514022022
551584.01,552584.01,553584.01,1.4020311928553142
552584.01,553584.01,554584.01,0.423442657666973
553584.01,554584.01,555584.01,0.5355210527722777
554584.01,555584.01,556584.01,1.6755089046156058
555584.01,556584.01,557584.01,1.3656160819064944
556584.01,557584.01,558584.01,0.6011180682182131
557584.01,558584.01,559584.01,2.913486609708222
558584.01,559584.01,560584.01,0.7114092246087621
559584.01,560584.01,561584.01,1.2147143547718298
560584.01,561584.01,562584.01,1.1157587633955062
561584.01,562584.01,563584.01,1.7022012622174687
562584.01,563584.01,564584.01,1.93952232394163
563584.01,564584.01,565584.01,1.6120319645435783
564584.01,565584.01,566584.01,1.0099417219444415
565584.01,566584.01,567584.01,1.5719084637482732
566584.01,567584.01,568584.01,1.4966707679844629
567584.01,568584.01,569584.01,1.4277741467537794
568584.01,569584.01,570584.01,0.9647445608446463
569584.01,570584.01,571584.01,1.5436665551100959
570584.01,571584.01,572584.01,1.6412850379039765
571584.01,572584.01,573584.01,1.8529655607177635
572584.01,573584.01,574584.01,2.10718021602555
573584.01,574584.01,575584.01,2.1683974724692625
574584.01,575584.01,576584.01,1.7175148394035729
575584.01,576584.01,577584.01,2.064022640435456
576584.01,577584.01,578584.01,2.083235654680851
577584.01,578584.01,579584.01,2.0450369554549113
578584.01,579584.01,580584.01,1.7206268910559586
579584.01,580584.01,581584.01,1.0614186584365273
580584.01,581584.01,582584.01,1.7693887695052481
