Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,1330243,1335244,5.444,6.33,4.851,4.956,6.509,6.565,26.483,26.473,37.824,35.557,36.36,36.989,6.672,5.194,11.847,10.122,7.986,8.644
5,1335244,1340243,6.33,6.033,4.956,4.975,6.565,6.446,26.473,26.476,35.557,37.746,36.989,36.322,5.194,5.399,10.122,12.463,8.644,7.699
5,1340243,1345244,6.033,6.029,4.975,4.975,6.446,6.407,26.476,26.466,37.746,36.787,36.322,37.328,5.399,5.522,12.463,9.793,7.699,8.027
5,1345244,1350244,6.029,6.027,4.975,4.975,6.407,6.371,26.466,26.455,36.787,36.119,37.328,36.273,5.522,10.409,9.793,10.779,8.027,8.315
5,1350244,1355244,6.027,6.073,4.975,4.987,6.371,6.194,26.455,26.455,36.119,36.177,36.273,37.512,10.409,10.122,10.779,11.231,8.315,9.793
5,1355244,1360244,6.073,7.053,4.987,4.758,6.194,6.159,26.455,26.445,36.177,35.664,37.512,36.331,10.122,7.37,11.231,10.286,9.793,8.438
5,1360244,1365245,7.053,7.232,4.758,4.835,6.159,6.111,26.445,26.448,35.664,36.235,36.331,37.009,7.37,8.109,10.286,11.149,8.438,9.382
5,1365245,1370245,7.232,7.226,4.835,4.835,6.111,6.021,26.448,26.445,36.235,35.877,37.009,36.728,8.109,8.726,11.149,13.982,9.382,19.527
5,1370245,1375245,7.226,7.224,4.835,4.835,6.021,6.052,26.445,26.441,35.877,36.506,36.728,37.715,8.726,7.617,13.982,10.532,19.527,8.684
5,1375245,1380245,7.224,7.215,4.835,4.835,6.052,6.001,26.441,26.448,36.506,36.381,37.715,36.893,7.617,6.262,10.532,12.915,8.684,9.177
5,1380245,1385246,7.215,7.189,4.835,4.692,6.001,5.847,26.448,26.448,36.381,36.206,36.893,37.541,6.262,6.549,12.915,10.491,9.177,9.711
5,1385246,1390245,7.189,7.143,4.692,4.436,5.847,5.749,26.448,26.448,36.206,35.654,37.541,36.718,6.549,6.097,10.491,11.97,9.711,8.89
5,1390245,1395246,7.143,7.115,4.436,4.342,5.749,5.737,26.448,26.455,35.654,37.068,36.718,37.009,6.097,6.672,11.97,10.943,8.89,8.931
5,1395246,1400246,7.115,7.091,4.342,4.342,5.737,5.705,26.455,26.448,37.068,35.857,37.009,37.503,6.672,6.385,10.943,10.409,8.931,12.011
5,1400246,1405247,7.091,7.068,4.342,4.342,5.705,5.618,26.448,26.452,35.857,35.354,37.503,36.331,6.385,6.056,10.409,11.97,12.011,17.842
5,1405247,1410246,7.068,6.97,4.342,4.342,5.618,5.524,26.452,26.452,35.354,37.717,36.331,36.989,6.056,6.837,11.97,11.149,17.842,9.218
5,1410246,1415247,6.97,7.209,4.342,3.66,5.524,5.504,26.452,26.452,37.717,36.177,36.989,37.977,6.837,7.658,11.149,11.313,9.218,14.968
5,1415247,1420247,7.209,6.921,3.66,3.484,5.504,5.709,26.452,26.452,36.177,36.429,37.977,35.402,7.658,6.056,11.313,12.011,14.968,7.74
5,1420247,1425247,6.921,6.921,3.484,3.494,5.709,5.792,26.452,26.459,36.429,36.032,35.402,35.78,6.056,5.933,12.011,13.654,7.74,8.726
5,1425247,1430247,6.921,6.9,3.494,3.915,5.792,5.914,26.459,26.452,36.032,35.974,35.78,35.286,5.933,6.467,13.654,10.122,8.726,8.52
5,1430247,1435248,6.9,6.898,3.915,3.915,5.914,5.887,26.452,26.469,35.974,37.872,35.286,35.77,6.467,7.001,10.122,12.052,8.52,7.945
5,1435248,1440248,6.898,6.897,3.915,3.921,5.887,5.8,26.469,26.448,37.872,35.015,35.77,35.596,7.001,5.81,12.052,12.339,7.945,8.479
5,1440248,1445248,6.897,6.897,3.921,3.921,5.8,5.725,26.448,26.452,35.015,36.274,35.596,36.96,5.81,10.45,12.339,12.011,8.479,15.666
5,1445248,1450248,6.897,6.897,3.921,3.921,5.725,5.784,26.452,26.466,36.274,35.857,36.96,35.731,10.45,8.602,12.011,11.477,15.666,9.095
5,1450248,1455249,6.897,6.897,3.921,3.921,5.784,5.76,26.466,26.466,35.857,37.088,35.731,36.08,8.602,7.494,11.477,12.915,9.095,10.081
5,1455249,1460248,6.897,6.887,3.921,3.921,5.76,5.626,26.466,26.455,37.088,36.574,36.08,35.605,7.494,6.754,12.915,11.641,10.081,10.82
5,1460248,1465249,6.887,6.881,3.921,3.921,5.626,5.587,26.455,26.473,36.574,36.642,35.605,35.818,6.754,7.288,11.641,12.422,10.82,10.04
5,1465249,1470249,6.881,6.867,3.921,3.921,5.587,5.551,26.473,26.466,36.642,35.334,35.818,35.954,7.288,6.549,12.422,10.574,10.04,10.163
