Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,1885893,1890892,5.0,6.853,5.0,4.821,10.152,10.03,28.233,28.257,38.037,36.032,40.116,40.368,7.083,7.247,6.672,9.752,6.426,6.426
5,1890892,1895892,6.853,7.23,4.821,4.691,10.03,9.896,28.257,28.275,36.032,35.596,40.368,42.149,7.247,7.452,9.752,11.189,6.426,6.713
5,1895892,1900892,7.23,7.848,4.691,4.451,9.896,9.947,28.275,28.289,35.596,35.528,42.149,41.761,7.452,7.329,11.189,9.916,6.713,7.124
5,1900892,1905891,7.848,7.882,4.451,4.337,9.947,9.829,28.289,28.299,35.528,34.995,41.761,41.345,7.329,7.37,9.916,8.767,7.124,7.165
5,1905891,1910891,7.882,7.882,4.337,4.331,9.829,9.782,28.299,28.31,34.995,35.935,41.345,40.329,7.37,7.042,8.767,8.356,7.165,6.467
5,1910891,1915891,7.882,7.888,4.331,4.319,9.782,9.675,28.31,28.324,35.935,37.456,40.329,40.222,7.042,7.658,8.356,8.644,6.467,6.877
5,1915891,1920891,7.888,7.926,4.319,4.29,9.675,9.585,28.324,28.338,37.456,37.64,40.222,41.471,7.658,7.206,8.644,8.808,6.877,7.452
5,1920891,1925890,7.926,7.926,4.29,4.29,9.585,9.451,28.338,28.317,37.64,37.378,41.471,41.123,7.206,7.534,8.808,8.315,7.452,7.001
5,1925890,1930890,7.926,7.926,4.29,4.29,9.451,9.399,28.317,28.31,37.378,37.766,41.123,40.058,7.534,7.863,8.315,9.506,7.001,6.877
5,1930890,1935890,7.926,7.926,4.29,4.29,9.399,9.277,28.31,28.313,37.766,37.64,40.058,41.277,7.863,7.247,9.506,8.315,6.877,7.534
5,1935890,1940889,7.926,7.926,4.29,4.289,9.277,9.183,28.313,28.292,37.64,36.255,41.277,40.89,7.247,7.329,8.315,8.356,7.534,6.426
5,1940889,1945889,7.926,7.926,4.289,4.289,9.183,9.167,28.292,28.292,36.255,36.439,40.89,40.251,7.329,6.96,8.356,8.644,6.426,6.877
5,1945889,1950889,7.926,7.926,4.289,4.289,9.167,9.08,28.292,28.296,36.439,35.247,40.251,40.474,6.96,7.001,8.644,8.767,6.877,8.15
5,1950889,1955889,7.926,7.927,4.289,4.289,9.08,8.989,28.296,28.292,35.247,35.548,40.474,41.316,7.001,7.206,8.767,9.506,8.15,7.288
5,1955889,1960888,7.927,7.894,4.289,4.137,8.989,9.037,28.292,28.289,35.548,35.383,41.316,40.629,7.206,8.602,9.506,9.177,7.288,7.37
5,1960888,1965888,7.894,7.894,4.137,4.393,9.037,9.072,28.289,28.292,35.383,35.741,40.629,40.794,8.602,7.001,9.177,9.013,7.37,7.083
5,1965888,1970888,7.894,7.894,4.393,4.495,9.072,8.91,28.292,28.285,35.741,36.293,40.794,40.581,7.001,7.575,9.013,8.644,7.083,6.96
5,1970888,1975887,7.894,7.894,4.495,4.488,8.91,8.93,28.285,28.282,36.293,36.255,40.581,40.116,7.575,7.329,8.644,9.177,6.96,7.124
5,1975887,1980887,7.894,7.915,4.488,3.332,8.93,8.84,28.282,28.278,36.255,36.816,40.116,41.006,7.329,7.329,9.177,8.849,7.124,6.549
5,1980887,1985887,7.915,7.837,3.332,2.865,8.84,8.686,28.278,28.261,36.816,35.451,41.006,40.329,7.329,7.124,8.849,9.095,6.549,7.042
5,1985887,1990887,7.837,7.554,2.865,2.769,8.686,8.757,28.261,28.264,35.451,35.296,40.329,40.174,7.124,6.919,9.095,8.069,7.042,7.658
5,1990887,1995886,7.554,7.548,2.769,2.748,8.757,8.615,28.264,28.271,35.296,37.436,40.174,40.677,6.919,7.494,8.069,8.479,7.658,7.329
5,1995886,2000886,7.548,7.548,2.748,2.748,8.615,8.599,28.271,28.264,37.436,35.286,40.677,40.735,7.494,7.001,8.479,9.054,7.329,6.877
5,2000886,2005886,7.548,7.548,2.748,2.748,8.599,8.552,28.264,28.261,35.286,37.039,40.735,39.922,7.001,7.124,9.054,9.382,6.877,6.754
5,2005886,2010885,7.548,7.548,2.748,2.748,8.552,8.433,28.261,28.254,37.039,36.778,39.922,39.884,7.124,7.206,9.382,9.259,6.754,7.206
5,2010885,2015885,7.548,7.271,2.748,3.286,8.433,8.426,28.254,28.236,36.778,35.916,39.884,40.552,7.206,15.461,9.259,21.58,7.206,7.658
5,2015885,2020885,7.271,7.271,3.286,3.258,8.426,8.374,28.236,28.229,35.916,36.071,40.552,40.513,15.461,7.124,21.58,7.781,7.658,7.083
5,2020885,2025885,7.271,7.271,3.258,3.258,8.374,8.276,28.229,28.233,36.071,36.119,40.513,39.951,7.124,7.247,7.781,7.986,7.083,8.726
