Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,1082774,1087775,5.0,5.714,5.0,4.99,37.526,37.088,23.328,23.338,34.986,37.243,29.672,29.691,4.742,7.494,6.056,6.097,7.001,7.206
5,1087775,1092775,5.714,9.5,4.99,4.954,37.088,36.721,23.338,23.328,37.243,37.097,29.691,29.923,7.494,5.07,6.097,6.097,7.206,6.302
5,1092775,1097776,9.5,9.5,4.954,4.954,36.721,36.954,23.328,23.335,37.097,35.809,29.923,30.601,5.07,5.07,6.097,6.138,6.302,9.711
5,1097776,1102775,9.5,9.5,4.954,4.954,36.954,36.469,23.335,23.328,35.809,37.514,30.601,29.875,5.07,4.947,6.138,5.933,9.711,6.385
5,1102775,1107776,9.5,9.5,4.954,4.954,36.469,36.059,23.328,23.328,37.514,37.63,29.875,29.701,4.947,5.112,5.933,6.179,6.385,6.631
5,1107776,1112776,9.5,9.5,4.954,4.954,36.059,35.625,23.328,23.328,37.63,36.807,29.701,29.565,5.112,4.824,6.179,6.015,6.631,6.179
5,1112776,1117776,9.5,9.5,4.954,4.954,35.625,35.361,23.328,23.331,36.807,36.022,29.565,29.604,4.824,4.865,6.015,5.974,6.179,6.343
5,1117776,1122776,9.5,9.5,4.954,4.954,35.361,35.097,23.331,23.321,36.022,36.216,29.604,29.565,4.865,4.988,5.974,6.015,6.343,6.22
5,1122776,1127777,9.5,9.5,4.954,4.954,35.097,34.88,23.321,23.307,36.216,36.555,29.565,29.517,4.988,4.865,6.015,6.015,6.22,6.302
5,1127777,1132777,9.5,9.5,4.954,4.954,34.88,34.719,23.307,23.321,36.555,36.167,29.517,29.585,4.865,4.906,6.015,6.097,6.302,6.343
5,1132777,1137777,9.5,9.225,4.954,5.049,34.719,34.525,23.321,23.31,36.167,35.896,29.585,30.233,4.906,4.906,6.097,5.933,6.343,7.001
5,1137777,1142777,9.225,9.225,5.049,5.049,34.525,34.273,23.31,23.321,35.896,37.368,30.233,29.778,4.906,4.906,5.933,6.138,7.001,6.508
5,1142777,1147778,9.225,9.225,5.049,5.049,34.273,34.025,23.321,23.31,37.368,37.175,29.778,29.594,4.906,4.824,6.138,6.056,6.508,6.097
5,1147778,1152777,9.225,9.225,5.049,5.049,34.025,33.828,23.31,23.307,37.175,36.293,29.594,29.652,4.824,7.206,6.056,6.549,6.097,7.206
5,1152777,1157778,9.225,9.103,5.049,5.215,33.828,33.8,23.307,23.307,36.293,35.877,29.652,30.456,7.206,4.701,6.549,5.974,7.206,7.206
5,1157778,1162778,9.103,8.838,5.215,5.808,33.8,34.048,23.307,23.3,35.877,36.904,30.456,29.972,4.701,4.906,5.974,6.097,7.206,6.385
5,1162778,1167779,8.838,8.599,5.808,5.561,34.048,34.565,23.3,23.307,36.904,35.983,29.972,29.817,4.906,4.906,6.097,6.056,6.385,6.549
5,1167779,1172778,8.599,8.603,5.561,5.271,34.565,34.107,23.307,23.296,35.983,35.857,29.817,29.507,4.906,5.03,6.056,6.097,6.549,8.192
5,1172778,1177779,8.603,8.603,5.271,5.271,34.107,33.638,23.296,23.31,35.857,36.865,29.507,29.556,5.03,4.783,6.097,6.056,8.192,6.549
5,1177779,1182779,8.603,8.496,5.271,5.235,33.638,33.197,23.31,23.289,36.865,35.451,29.556,29.488,4.783,4.66,6.056,6.056,6.549,6.713
5,1182779,1187779,8.496,8.496,5.235,5.235,33.197,32.806,23.289,23.293,35.451,36.623,29.488,30.001,4.66,4.66,6.056,5.892,6.713,6.22
5,1187779,1192779,8.496,8.689,5.235,5.022,32.806,32.586,23.293,23.3,36.623,36.042,30.001,29.517,4.66,9.629,5.892,6.179,6.22,7.083
5,1192779,1197780,8.689,8.505,5.022,5.005,32.586,32.25,23.3,23.296,36.042,36.187,29.517,29.691,9.629,19.937,6.179,14.228,7.083,6.754
5,1197780,1202780,8.505,8.505,5.005,5.005,32.25,32.101,23.296,23.293,36.187,36.129,29.691,29.691,19.937,5.07,14.228,6.343,6.754,6.508
5,1202780,1207780,8.505,8.352,5.005,5.0,32.101,31.797,23.293,23.296,36.129,35.877,29.691,29.652,5.07,4.865,6.343,6.015,6.508,6.795
5,1207780,1212780,8.352,8.32,5.0,5.0,31.797,31.505,23.296,23.3,35.877,36.41,29.652,29.623,4.865,4.906,6.015,6.097,6.795,6.549
5,1212780,1217781,8.32,8.272,5.0,4.993,31.505,31.206,23.3,23.293,36.41,36.216,29.623,29.701,4.906,4.988,6.097,5.974,6.549,6.302
5,1217781,1222780,8.272,8.272,4.993,4.985,31.206,30.934,23.293,23.289,36.216,36.313,29.701,29.633,4.988,4.701,5.974,6.015,6.302,6.631
5,1222780,1227781,8.272,8.272,4.985,4.985,30.934,30.567,23.289,23.293,36.313,35.906,29.633,29.885,4.701,4.947,6.015,6.179,6.631,9.793
