Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,1087793,1092793,5.0,5.358,5.0,4.773,48.332,47.796,28.012,27.998,37.494,35.238,46.166,46.359,5.235,4.947,7.945,8.972,5.892,5.892
5,1092793,1097793,5.358,5.401,4.773,4.774,47.796,47.288,27.998,28.005,35.238,35.819,46.359,46.117,4.947,5.153,8.972,9.095,5.892,5.768
5,1097793,1102793,5.401,5.401,4.774,4.774,47.288,47.753,28.005,27.991,35.819,36.729,46.117,45.924,5.153,5.03,9.095,8.561,5.768,5.892
5,1102793,1107794,5.401,5.401,4.774,4.781,47.753,46.988,27.991,27.966,36.729,35.305,45.924,45.943,5.03,5.153,8.561,8.726,5.892,9.506
5,1107794,1112794,5.401,5.401,4.781,4.809,46.988,47.607,27.966,27.952,35.305,35.964,45.943,45.817,5.153,5.235,8.726,7.986,9.506,8.726
5,1112794,1117794,5.401,5.566,4.809,4.94,47.607,48.131,27.952,27.935,35.964,35.441,45.817,46.34,5.235,5.03,7.986,8.438,8.726,6.056
5,1117794,1122794,5.566,5.569,4.94,5.137,48.131,47.26,27.935,27.913,35.441,35.906,46.34,45.807,5.03,5.153,8.438,9.054,6.056,5.974
5,1122794,1127795,5.569,5.781,5.137,5.159,47.26,46.661,27.913,27.878,35.906,37.688,45.807,45.575,5.153,5.07,9.054,7.534,5.974,5.933
5,1127795,1132794,5.781,5.983,5.159,5.078,46.661,46.471,27.878,27.85,37.688,37.117,45.575,45.895,5.07,5.03,7.534,8.684,5.933,5.974
5,1132794,1137795,5.983,5.628,5.078,5.078,46.471,46.034,27.85,27.833,37.117,35.228,45.895,45.604,5.03,5.235,8.684,9.095,5.974,7.288
5,1137795,1142795,5.628,5.621,5.078,5.075,46.034,45.742,27.833,27.808,35.228,35.528,45.604,45.953,5.235,5.194,9.095,8.069,7.288,5.727
5,1142795,1147796,5.621,5.449,5.075,5.035,45.742,45.573,27.808,27.78,35.528,36.042,45.953,45.614,5.194,5.768,8.069,8.192,5.727,5.974
5,1147796,1152795,5.449,5.021,5.035,5.0,45.573,45.896,27.78,27.763,36.042,37.746,45.614,46.214,5.768,5.645,8.192,8.52,5.974,5.892
5,1152795,1157796,5.021,5.312,5.0,4.933,45.896,45.612,27.763,27.735,37.746,37.465,46.214,45.478,5.645,5.194,8.52,9.793,5.892,5.768
5,1157796,1162796,5.312,5.312,4.933,4.924,45.612,47.225,27.735,27.71,37.465,35.083,45.478,45.943,5.194,5.194,9.793,9.424,5.768,6.262
5,1162796,1167797,5.312,5.312,4.924,4.924,47.225,46.168,27.71,27.682,35.083,36.264,45.943,45.488,5.194,5.112,9.424,9.095,6.262,5.768
5,1167797,1172796,5.312,5.312,4.924,4.951,46.168,45.683,27.682,27.654,36.264,37.262,45.488,46.224,5.112,4.988,9.095,9.342,5.768,5.768
5,1172796,1177797,5.312,5.308,4.951,4.951,45.683,45.044,27.654,27.626,37.262,38.434,46.224,45.517,4.988,5.03,9.342,8.767,5.768,5.933
5,1177797,1182797,5.308,5.29,4.951,4.963,45.044,44.634,27.626,27.615,38.434,34.686,45.517,46.069,5.03,5.112,8.767,10.163,5.933,6.302
5,1182797,1187798,5.29,5.236,4.963,5.0,44.634,44.224,27.615,27.608,34.686,35.286,46.069,45.546,5.112,5.317,10.163,8.233,6.302,6.22
5,1187798,1192797,5.236,5.0,5.0,5.0,44.224,43.932,27.608,27.58,35.286,34.463,45.546,46.359,5.317,5.399,8.233,8.069,6.22,5.768
5,1192797,1197798,5.0,5.0,5.0,5.0,43.932,44.082,27.58,27.559,34.463,35.712,46.359,46.098,5.399,5.153,8.069,7.945,5.768,5.81
5,1197798,1202797,5.0,5.0,5.0,5.0,44.082,43.869,27.559,27.535,35.712,35.983,46.098,46.417,5.153,5.112,7.945,7.617,5.81,10.738
5,1202797,1207798,5.0,5.603,5.0,5.06,43.869,44.035,27.535,27.51,35.983,35.751,46.417,45.827,5.112,5.481,7.617,10.081,10.738,6.015
5,1207798,1212798,5.603,5.603,5.06,5.11,44.035,43.645,27.51,27.493,35.751,37.504,45.827,46.369,5.481,4.947,10.081,8.027,6.015,5.81
5,1212798,1217799,5.603,5.59,5.11,5.143,43.645,43.341,27.493,27.479,37.504,37.475,46.369,45.749,4.947,5.317,8.027,9.259,5.81,5.768
5,1217799,1222798,5.59,5.568,5.143,5.174,43.341,42.994,27.479,27.451,37.475,37.029,45.749,45.643,5.317,5.153,9.259,10.574,5.768,5.81
5,1222798,1227800,5.568,5.533,5.174,5.196,42.994,43.034,27.451,27.433,37.029,35.586,45.643,46.466,5.153,5.687,10.574,9.999,5.81,6.056
