Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,460183,465183,5.0,5.288,5.036,5.063,15.163,15.037,25.933,25.936,36.971,38.124,31.801,31.162,4.865,7.534,7.534,7.247,8.602,10.574
5,465183,470184,5.288,4.655,5.063,5.202,15.037,14.998,25.936,25.919,38.124,37.446,31.162,30.872,7.534,4.988,7.247,7.617,10.574,12.257
5,470184,475184,4.655,4.619,5.202,4.979,14.998,14.848,25.919,25.908,37.446,35.238,30.872,31.588,4.988,4.947,7.617,7.452,12.257,9.67
5,475184,480184,4.619,4.272,4.979,4.555,14.848,14.805,25.908,25.905,35.238,36.865,31.588,30.92,4.947,4.906,7.452,7.74,9.67,11.683
5,480184,485184,4.272,3.191,4.555,4.729,14.805,14.643,25.905,25.894,36.865,37.388,30.92,31.404,4.906,4.824,7.74,7.658,11.683,8.069
5,485184,490185,3.191,3.374,4.729,4.801,14.643,14.714,25.894,25.88,37.388,38.153,31.404,31.027,4.824,5.194,7.658,7.904,8.069,9.342
5,490185,495184,3.374,2.771,4.801,4.779,14.714,15.061,25.88,25.877,38.153,37.049,31.027,32.701,5.194,5.522,7.904,7.617,9.342,7.986
5,495184,500185,2.771,2.717,4.779,4.848,15.061,15.148,25.877,25.873,37.049,37.465,32.701,31.095,5.522,5.358,7.617,8.027,7.986,8.274
5,500185,505185,2.717,2.782,4.848,4.856,15.148,15.112,25.873,25.866,37.465,37.262,31.095,32.789,5.358,5.235,8.027,7.781,8.274,7.945
5,505185,510186,2.782,2.438,4.856,4.888,15.112,15.104,25.866,25.852,37.262,36.749,32.789,31.385,5.235,5.317,7.781,8.849,7.945,9.136
5,510186,515185,2.438,2.234,4.888,4.674,15.104,14.986,25.852,25.859,36.749,36.235,31.385,31.008,5.317,5.276,8.849,7.822,9.136,9.342
5,515185,520186,2.234,2.234,4.674,4.533,14.986,14.927,25.859,25.849,36.235,36.874,31.008,32.953,5.276,6.097,7.822,6.343,9.342,7.247
5,520186,525186,2.234,1.933,4.533,4.499,14.927,14.816,25.849,25.845,36.874,37.63,32.953,31.162,6.097,5.687,6.343,7.534,7.247,8.315
5,525186,530186,1.933,2.555,4.499,4.782,14.816,14.639,25.845,25.831,37.63,37.804,31.162,31.598,5.687,5.933,7.534,6.343,8.315,7.986
5,530186,535186,2.555,3.846,4.782,4.814,14.639,14.588,25.831,25.817,37.804,35.441,31.598,31.966,5.933,7.986,6.343,6.672,7.986,9.301
5,535186,540187,3.846,4.905,4.814,5.0,14.588,14.509,25.817,25.814,35.441,35.741,31.966,30.62,7.986,12.463,6.672,6.343,9.301,8.069
5,540187,545187,4.905,5.113,5.0,5.315,14.509,14.615,25.814,25.8,35.741,36.516,30.62,32.14,12.463,6.22,6.343,6.795,8.069,8.438
5,545187,550187,5.113,5.144,5.315,4.696,14.615,14.623,25.8,25.807,36.516,35.373,32.14,30.979,6.22,5.687,6.795,8.274,8.438,9.424
5,550187,555187,5.144,4.542,4.696,4.411,14.623,14.454,25.807,25.8,35.373,36.245,30.979,31.085,5.687,5.194,8.274,7.699,9.424,7.945
5,555187,560188,4.542,3.635,4.411,4.116,14.454,14.434,25.8,25.789,36.245,36.749,31.085,32.276,5.194,5.358,7.699,8.274,7.945,8.644
5,560188,565187,3.635,2.647,4.116,3.982,14.434,14.395,25.789,25.782,36.749,37.155,32.276,31.085,5.358,5.358,8.274,7.411,8.644,7.945
5,565187,570188,2.647,2.616,3.982,3.989,14.395,14.339,25.782,25.785,37.155,37.068,31.085,31.434,5.358,5.81,7.411,8.397,7.945,7.165
5,570188,575188,2.616,2.136,3.989,3.947,14.339,15.27,25.785,25.761,37.068,36.264,31.434,32.218,5.81,5.317,8.397,7.452,7.165,8.561
5,575188,580189,2.136,2.104,3.947,3.696,15.27,15.246,25.761,25.757,36.264,38.695,32.218,31.259,5.317,5.645,7.452,6.795,8.561,7.863
5,580189,585188,2.104,1.445,3.696,3.847,15.246,15.7,25.757,25.754,38.695,37.194,31.259,31.037,5.645,5.687,6.795,8.192,7.863,7.617
5,585188,590189,1.445,1.8,3.847,3.958,15.7,15.7,25.754,25.747,37.194,36.923,31.037,33.011,5.687,5.727,8.192,7.083,7.617,7.247
5,590189,595189,1.8,2.022,3.958,4.068,15.7,16.007,25.747,25.747,36.923,37.775,33.011,31.143,5.727,5.974,7.083,6.96,7.247,7.083
5,595189,600189,2.022,2.66,4.068,3.885,16.007,16.011,25.747,25.729,37.775,34.937,31.143,30.746,5.974,6.59,6.96,6.631,7.083,7.699
5,600189,605189,2.66,3.318,3.885,3.98,16.011,15.916,25.729,25.726,34.937,36.826,30.746,32.634,6.59,6.056,6.631,6.877,7.699,7.575
