Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd
5,1082784,1087785,5.0,5.0,5.063,5.063,19.256,19.232,29.768,29.817,38.86,36.245,32.643,34.028,4.701,4.947,7.124,7.781,6.385,6.385
5,1087785,1092784,5.0,5.944,5.063,4.918,19.232,19.098,29.817,29.859,36.245,35.557,34.028,33.127,4.947,5.112,7.781,6.59,6.385,6.631
5,1092784,1097785,5.944,5.944,4.918,4.995,19.098,19.063,29.859,29.901,35.557,37.243,33.127,32.595,5.112,6.508,6.59,6.22,6.631,6.343
5,1097785,1102785,5.944,5.944,4.995,4.995,19.063,18.925,29.901,29.926,37.243,38.57,32.595,33.844,6.508,5.974,6.22,6.754,6.343,6.179
5,1102785,1107785,5.944,5.944,4.995,4.995,18.925,18.791,29.926,29.933,38.57,35.887,33.844,32.847,5.974,5.522,6.754,6.015,6.179,6.343
5,1107785,1112785,5.944,5.944,4.995,4.941,18.791,18.779,29.933,29.954,35.887,38.918,32.847,33.389,5.522,5.81,6.015,6.549,6.343,6.343
5,1112785,1117786,5.944,6.082,4.941,4.483,18.779,18.653,29.954,29.961,38.918,35.615,33.389,32.682,5.81,5.194,6.549,6.672,6.343,6.22
5,1117786,1122786,6.082,6.158,4.483,4.192,18.653,18.637,29.961,29.968,35.615,35.286,32.682,32.74,5.194,5.645,6.672,6.056,6.22,6.343
5,1122786,1127786,6.158,6.142,4.192,4.146,18.637,18.554,29.968,29.985,35.286,36.381,32.74,33.621,5.645,4.865,6.056,7.37,6.343,6.385
5,1127786,1132786,6.142,5.822,4.146,3.955,18.554,18.428,29.985,30.01,36.381,36.245,33.621,32.663,4.865,4.783,7.37,7.534,6.385,6.426
5,1132786,1137787,5.822,5.713,3.955,3.806,18.428,18.373,30.01,29.996,36.245,35.489,32.663,32.653,4.783,4.66,7.534,7.822,6.426,6.343
5,1137787,1142786,5.713,6.123,3.806,3.771,18.373,18.25,29.996,30.024,35.489,37.175,32.653,33.447,4.66,4.742,7.822,7.329,6.343,6.549
5,1142786,1147787,6.123,5.811,3.771,3.756,18.25,18.195,30.024,30.038,37.175,36.41,33.447,32.847,4.742,5.112,7.329,7.165,6.549,6.097
5,1147787,1152787,5.811,5.432,3.756,3.461,18.195,18.14,30.038,30.077,36.41,34.482,32.847,33.689,5.112,4.947,7.165,6.713,6.097,12.093
5,1152787,1157788,5.432,5.286,3.461,3.678,18.14,18.061,30.077,30.098,34.482,36.807,33.689,32.527,4.947,4.66,6.713,7.986,12.093,6.015
5,1157788,1162787,5.286,5.286,3.678,3.846,18.061,18.538,30.098,30.136,36.807,37.795,32.527,32.731,4.66,6.015,7.986,6.138,6.015,6.508
5,1162787,1167788,5.286,5.286,3.846,3.844,18.538,18.554,30.136,30.161,37.795,35.141,32.731,33.64,6.015,5.03,6.138,7.822,6.508,6.467
5,1167788,1172788,5.286,5.286,3.844,3.865,18.554,18.42,30.161,30.203,35.141,39.073,33.64,32.837,5.03,5.358,7.822,7.781,6.467,6.179
5,1172788,1177788,5.286,5.132,3.865,4.194,18.42,18.42,30.203,30.217,39.073,37.398,32.837,33.64,5.358,6.385,7.781,7.165,6.179,6.426
5,1177788,1182788,5.132,5.112,4.194,4.421,18.42,18.448,30.217,30.238,37.398,34.976,33.64,32.818,6.385,5.563,7.165,6.96,6.426,9.013
5,1182788,1187789,5.112,5.036,4.421,4.672,18.448,18.219,30.238,30.241,34.976,35.48,32.818,32.769,5.563,4.947,6.96,8.109,9.013,6.22
5,1187789,1192789,5.036,5.0,4.672,4.935,18.219,18.254,30.241,30.266,35.48,37.465,32.769,33.592,4.947,5.07,8.109,6.302,6.22,6.343
5,1192789,1197789,5.0,5.005,4.935,4.149,18.254,18.168,30.266,30.269,37.465,40.197,33.592,32.924,5.07,5.112,6.302,8.027,6.343,6.467
5,1197789,1202789,5.005,5.008,4.149,3.939,18.168,18.274,30.269,30.294,40.197,37.746,32.924,33.466,5.112,4.906,8.027,7.945,6.467,6.302
5,1202789,1207790,5.008,5.008,3.939,4.076,18.274,18.29,30.294,30.301,37.746,35.334,33.466,33.166,4.906,4.783,7.945,7.534,6.302,6.96
5,1207790,1212789,5.008,4.947,4.076,3.988,18.29,18.207,30.301,30.318,35.334,35.257,33.166,33.224,4.783,5.194,7.534,6.426,6.96,6.179
5,1212789,1217790,4.947,4.776,3.988,3.974,18.207,18.101,30.318,30.322,35.257,39.383,33.224,32.634,5.194,4.865,6.426,7.288,6.179,6.22
5,1217790,1222790,4.776,4.776,3.974,3.963,18.101,18.061,30.322,30.332,39.383,35.586,32.634,33.94,4.865,4.578,7.288,6.385,6.22,6.467
5,1222790,1227791,4.776,4.704,3.963,3.814,18.061,17.99,30.332,30.346,35.586,39.17,33.94,32.76,4.578,5.399,6.385,7.206,6.467,6.262
