Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,730294,735295,14.489,14.639,6.168,6.714,7.972,7.798
1,735295,740295,14.639,14.832,6.714,6.689,7.798,7.786
1,740295,745294,14.832,14.864,6.689,6.66,7.786,7.667
1,745294,750294,14.864,14.887,6.66,6.511,7.667,7.778
1,750294,755295,14.887,14.895,6.511,6.492,7.778,7.778
1,755295,760294,14.895,14.915,6.492,7.083,7.778,7.322
1,760294,765295,14.915,14.82,7.083,8.109,7.322,6.931
1,765295,770295,14.82,14.761,8.109,7.984,6.931,6.842
1,770295,775296,14.761,14.828,7.984,7.972,6.842,6.861
1,775296,780295,14.828,14.887,7.972,9.007,6.861,6.226
1,780295,785296,14.887,14.97,9.007,8.996,6.226,6.226
1,785296,790296,14.97,15.124,8.996,8.975,6.226,6.226
1,790296,795296,15.124,15.033,8.975,8.904,6.226,6.226
1,795296,800296,15.033,15.002,8.904,8.875,6.226,6.226
1,800296,805297,15.002,15.002,8.875,8.866,6.226,6.226
1,805297,810297,15.002,14.919,8.866,8.725,6.226,6.299
1,810297,815297,14.919,14.931,8.725,8.635,6.299,6.097
1,815297,820297,14.931,14.86,8.635,8.633,6.097,6.178
1,820297,825298,14.86,14.745,8.633,8.619,6.178,6.178
1,825298,830297,14.745,14.686,8.619,8.601,6.178,6.181
1,830297,835298,14.686,14.726,8.601,8.384,6.181,7.269
1,835298,840298,14.726,14.805,8.384,8.357,7.269,7.26
1,840298,845299,14.805,14.769,8.357,8.173,7.26,6.996
1,845299,850298,14.769,14.659,8.173,8.303,6.996,6.94
1,850298,855299,14.659,14.694,8.303,8.259,6.94,6.966
1,855299,860299,14.694,14.611,8.259,6.642,6.966,7.351
1,860299,865299,14.611,14.576,6.642,7.152,7.351,8.004
1,865299,870299,14.576,14.434,7.152,5.875,8.004,7.701
1,870299,875300,14.434,14.414,5.875,5.669,7.701,7.844
1,875300,880300,14.414,14.343,5.669,5.649,7.844,7.858
1,880300,885300,14.343,14.324,5.649,6.405,7.858,8.438
1,885300,890300,14.324,14.213,6.405,7.439,8.438,7.95
1,890300,895301,14.213,14.158,7.439,7.459,7.95,7.94
1,895301,900300,14.158,14.107,7.459,7.53,7.94,7.846
1,900300,905301,14.107,14.016,7.53,7.329,7.846,7.275
1,905301,910301,14.016,13.965,7.329,8.701,7.275,6.881
