Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,1834014,1839015,21.787,23.183,5.0,5.474,5.0,5.167
1,1839015,1844019,23.183,23.186,5.474,5.679,5.167,5.243
1,1844019,1849015,23.186,23.344,5.679,5.735,5.243,5.487
1,1849015,1854015,23.344,23.439,5.735,5.702,5.487,5.632
1,1854015,1859016,23.439,23.869,5.702,5.974,5.632,5.672
1,1859016,1864016,23.869,24.168,5.974,6.145,5.672,5.464
1,1864016,1869016,24.168,24.389,6.145,6.183,5.464,5.524
1,1869016,1874016,24.389,24.44,6.183,6.224,5.524,5.083
1,1874016,1879017,24.44,24.421,6.224,6.223,5.083,4.947
1,1879017,1884016,24.421,24.294,6.223,6.131,4.947,4.535
1,1884016,1889017,24.294,24.125,6.131,6.118,4.535,4.453
1,1889017,1894017,24.125,23.959,6.118,6.11,4.453,4.403
1,1894017,1899018,23.959,23.628,6.11,6.11,4.403,4.363
1,1899018,1904019,23.628,23.328,6.11,6.109,4.363,4.309
1,1904019,1909018,23.328,23.218,6.109,5.993,4.309,4.121
1,1909018,1914018,23.218,23.313,5.993,5.895,4.121,4.076
1,1914018,1919019,23.313,22.974,5.895,5.638,4.076,4.076
1,1919019,1924018,22.974,22.741,5.638,5.505,4.076,4.088
1,1924018,1929019,22.741,22.303,5.505,5.3,4.088,4.211
1,1929019,1934019,22.303,21.913,5.3,5.273,4.211,4.154
1,1934019,1939019,21.913,21.448,5.273,5.553,4.154,4.022
1,1939019,1944019,21.448,20.951,5.553,5.52,4.022,3.923
1,1944019,1949020,20.951,20.498,5.52,5.495,3.923,3.893
1,1949020,1954019,20.498,19.961,5.495,5.564,3.893,3.865
1,1954019,1959020,19.961,19.583,5.564,5.575,3.865,3.865
1,1959020,1964020,19.583,18.972,5.575,5.613,3.865,3.809
1,1964020,1969021,18.972,18.597,5.613,5.816,3.809,3.808
1,1969021,1974020,18.597,18.361,5.816,5.927,3.808,3.761
1,1974020,1979021,18.361,17.99,5.927,6.185,3.761,3.707
1,1979021,1984021,17.99,18.14,6.185,6.544,3.707,3.717
1,1984021,1989021,18.14,18.779,6.544,7.424,3.717,4.503
1,1989021,1994021,18.779,18.972,7.424,7.542,4.503,4.355
1,1994021,1999022,18.972,19.051,7.542,7.152,4.355,4.137
1,1999022,2004022,19.051,19.106,7.152,7.43,4.137,3.75
1,2004022,2009022,19.106,19.094,7.43,7.454,3.75,3.75
1,2009022,2014022,19.094,18.944,7.454,7.277,3.75,4.014
