Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,2151045,2156045,8.276,9.048,7.325,8.126,6.17,6.193
1,2156045,2161045,9.048,9.234,8.126,8.205,6.193,6.063
1,2161045,2166046,9.234,9.565,8.205,8.205,6.063,6.062
1,2166046,2171045,9.565,9.269,8.205,8.205,6.062,6.053
1,2171045,2176046,9.269,9.127,8.205,8.205,6.053,6.033
1,2176046,2181046,9.127,9.08,8.205,8.587,6.033,6.508
1,2181046,2186047,9.08,9.1,8.587,8.303,6.508,6.255
1,2186047,2191046,9.1,8.978,8.303,8.411,6.255,6.255
1,2191046,2196047,8.978,8.985,8.411,8.506,6.255,6.255
1,2196047,2201047,8.985,9.045,8.506,8.693,6.255,6.157
1,2201047,2206047,9.045,9.037,8.693,8.669,6.157,6.148
1,2206047,2211047,9.037,9.072,8.669,8.697,6.148,5.599
1,2211047,2216048,9.072,8.978,8.697,8.697,5.599,5.578
1,2216048,2221048,8.978,8.974,8.697,8.697,5.578,5.613
1,2221048,2226048,8.974,9.021,8.697,8.697,5.613,5.672
1,2226048,2231048,9.021,8.962,8.697,8.356,5.672,5.714
1,2231048,2236049,8.962,8.942,8.356,8.356,5.714,5.727
1,2236049,2241048,8.942,8.914,8.356,7.461,5.727,5.638
1,2241048,2246048,8.914,8.82,7.461,8.074,5.638,5.651
1,2246048,2251048,8.82,8.93,8.074,8.085,5.651,5.667
1,2251048,2256049,8.93,8.946,8.085,8.085,5.667,5.686
1,2256049,2261048,8.946,8.981,8.085,8.085,5.686,5.686
1,2261048,2266049,8.981,8.887,8.085,7.625,5.686,5.686
1,2266049,2271049,8.887,8.914,7.625,5.336,5.686,5.242
1,2271049,2276049,8.914,8.891,5.336,5.932,5.242,5.338
1,2276049,2281049,8.891,8.836,5.932,5.932,5.338,5.424
1,2281049,2286049,8.836,8.702,5.932,5.932,5.424,5.424
1,2286049,2291048,8.702,8.737,5.932,7.183,5.424,5.764
1,2291048,2296046,8.737,8.646,7.183,7.325,5.764,5.601
1,2296046,2301045,8.646,8.583,7.325,7.399,5.601,5.364
1,2301045,2306044,8.583,8.477,7.399,7.763,5.364,5.963
1,2306044,2311042,8.477,8.453,7.763,7.189,5.963,5.41
1,2311042,2316041,8.453,8.394,7.189,7.189,5.41,5.41
1,2316041,2321040,8.394,8.331,7.189,7.195,5.41,5.415
1,2321040,2326039,8.331,8.272,7.195,7.221,5.415,5.429
1,2326039,2331037,8.272,8.276,7.221,7.591,5.429,5.467
