Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,460198,465199,14.702,14.698,5.0,5.0,5.0,5.0
1,465199,470200,14.698,14.718,5.0,5.069,5.0,5.0
1,470200,475200,14.718,14.659,5.069,5.094,5.0,5.0
1,475200,480200,14.659,14.604,5.094,5.0,5.0,5.0
1,480200,485201,14.604,14.552,5.0,5.056,5.0,5.0
1,485201,490200,14.552,14.509,5.056,5.056,5.0,5.0
1,490200,495201,14.509,14.473,5.056,5.0,5.0,5.0
1,495201,500201,14.473,14.383,5.0,4.835,5.0,5.0
1,500201,505202,14.383,14.304,4.835,4.475,5.0,5.131
1,505202,510201,14.304,14.194,4.475,4.38,5.131,5.073
1,510201,515202,14.194,14.115,4.38,4.38,5.073,5.136
1,515202,520202,14.115,14.016,4.38,3.778,5.136,5.362
1,520202,525202,14.016,13.945,3.778,3.126,5.362,5.171
1,525202,530202,13.945,13.91,3.126,2.946,5.171,5.197
1,530202,535203,13.91,13.72,2.946,2.946,5.197,5.212
1,535203,540203,13.72,13.752,2.946,2.95,5.212,5.212
1,540203,545203,13.752,13.622,2.95,2.973,5.212,5.212
1,545203,550203,13.622,13.511,2.973,2.991,5.212,5.212
1,550203,555204,13.511,13.421,2.991,3.007,5.212,5.212
1,555204,560203,13.421,13.373,3.007,3.008,5.212,5.212
1,560203,565204,13.373,13.291,3.008,3.027,5.212,5.212
1,565204,570208,13.291,13.271,3.027,3.016,5.212,5.347
1,570208,575205,13.271,13.661,3.016,3.067,5.347,5.934
1,575205,580204,13.661,13.642,3.067,3.09,5.934,5.658
1,580204,585205,13.642,13.63,3.09,3.229,5.658,5.428
1,585205,590205,13.63,13.653,3.229,2.984,5.428,5.342
1,590205,595205,13.653,13.642,2.984,2.984,5.342,5.342
1,595205,600205,13.642,13.618,2.984,2.894,5.342,6.782
1,600205,605206,13.618,14.773,2.894,2.289,6.782,6.807
1,605206,610206,14.773,15.1,2.289,2.598,6.807,6.852
1,610206,615206,15.1,15.376,2.598,2.554,6.852,7.074
1,615206,620206,15.376,15.983,2.554,2.709,7.074,6.868
1,620206,625207,15.983,17.005,2.709,6.178,6.868,5.696
1,625207,630206,17.005,18.116,6.178,6.758,5.696,5.621
1,630206,635207,18.116,18.578,6.758,7.826,5.621,5.845
1,635207,640207,18.578,20.718,7.826,7.883,5.845,5.873
1,640207,645208,20.718,21.471,7.883,8.035,5.873,5.846
