Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,1047294,1052293,42.139,40.972,5.328,5.628,4.9,5.005
1,1052293,1057294,40.972,40.25,5.628,5.656,5.005,4.83
1,1057294,1062294,40.25,39.793,5.656,6.085,4.83,4.399
1,1062294,1067295,39.793,39.32,6.085,5.994,4.399,4.53
1,1067295,1072294,39.32,38.846,5.994,5.994,4.53,4.585
1,1072294,1077295,38.846,38.697,5.994,6.088,4.585,5.16
1,1077295,1082295,38.697,38.405,6.088,6.128,5.16,5.199
1,1082295,1087295,38.405,38.133,6.128,6.142,5.199,5.211
1,1087295,1092295,38.133,37.936,6.142,5.805,5.211,5.296
1,1092295,1097296,37.936,37.676,5.805,6.236,5.296,5.321
1,1097296,1102296,37.676,37.585,6.236,5.851,5.321,5.165
1,1102296,1107296,37.585,37.317,5.851,4.56,5.165,5.034
1,1107296,1112296,37.317,37.092,4.56,5.095,5.034,5.176
1,1112296,1117297,37.092,37.009,5.095,5.478,5.176,5.191
1,1117297,1122296,37.009,36.662,5.478,6.254,5.191,5.262
1,1122296,1127297,36.662,36.512,6.254,6.197,5.262,5.159
1,1127297,1132297,36.512,36.363,6.197,6.116,5.159,5.117
1,1132297,1137298,36.363,36.189,6.116,5.705,5.117,5.386
1,1137298,1142297,36.189,35.89,5.705,5.733,5.386,5.327
1,1142297,1147298,35.89,35.771,5.733,5.737,5.327,5.31
1,1147298,1152298,35.771,35.468,5.737,6.442,5.31,5.303
1,1152298,1157298,35.468,35.306,6.442,6.177,5.303,5.198
1,1157298,1162298,35.306,35.105,6.177,6.208,5.198,5.198
1,1162298,1167299,35.105,35.606,6.208,6.386,5.198,5.21
1,1167299,1172299,35.606,36.97,6.386,6.679,5.21,5.277
1,1172299,1177299,36.97,36.213,6.679,6.679,5.277,5.277
1,1177299,1182299,36.213,35.921,6.679,6.796,5.277,5.964
1,1182299,1187300,35.921,35.621,6.796,6.926,5.964,6.339
1,1187300,1192299,35.621,35.33,6.926,6.663,6.339,6.483
1,1192299,1197300,35.33,35.267,6.663,6.538,6.483,6.428
1,1197300,1202300,35.267,35.357,6.538,6.197,6.428,6.312
1,1202300,1207301,35.357,35.606,6.197,6.197,6.312,6.059
1,1207301,1212300,35.606,35.251,6.197,6.238,6.059,6.039
1,1212300,1217301,35.251,34.864,6.238,6.238,6.039,6.102
1,1217301,1222301,34.864,34.75,6.238,6.238,6.102,6.113
1,1222301,1227301,34.75,34.454,6.238,6.389,6.113,5.923
