Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,460191,465192,6.186,6.166,5.0,6.888,5.0,5.266
1,465192,470192,6.166,6.135,6.888,7.231,5.266,5.739
1,470192,475193,6.135,6.115,7.231,7.599,5.739,6.101
1,475193,480192,6.115,6.06,7.599,7.834,6.101,6.207
1,480192,485193,6.06,6.044,7.834,7.834,6.207,6.207
1,485193,490193,6.044,6.025,7.834,7.834,6.207,6.196
1,490193,495193,6.025,6.001,7.834,7.688,6.196,5.627
1,495193,500193,6.001,5.985,7.688,7.693,5.627,5.612
1,500193,505194,5.985,5.946,7.693,7.236,5.612,5.491
1,505194,510194,5.946,5.91,7.236,7.103,5.491,5.577
1,510194,515194,5.91,5.906,7.103,7.103,5.577,6.054
1,515194,520194,5.906,5.879,7.103,6.366,6.054,6.637
1,520194,525195,5.879,5.835,6.366,6.172,6.637,6.703
1,525195,530194,5.835,5.831,6.172,4.687,6.703,7.419
1,530194,535195,5.831,5.784,4.687,4.585,7.419,7.104
1,535195,540195,5.784,5.76,4.585,4.505,7.104,7.104
1,540195,545196,5.76,5.749,4.505,4.493,7.104,7.104
1,545196,550195,5.749,5.729,4.493,4.415,7.104,7.12
1,550195,555196,5.729,5.685,4.415,4.362,7.12,7.092
1,555196,560196,5.685,5.674,4.362,4.354,7.092,7.082
1,560196,565196,5.674,5.65,4.354,4.177,7.082,6.607
1,565196,570196,5.65,5.642,4.177,4.439,6.607,7.225
1,570196,575198,5.642,5.615,4.439,5.77,7.225,6.846
1,575198,580198,5.615,5.607,5.77,6.361,6.846,6.526
1,580198,585198,5.607,5.587,6.361,6.942,6.526,6.37
1,585198,590198,5.587,5.54,6.942,7.224,6.37,6.312
1,590198,595199,5.54,5.536,7.224,7.224,6.312,6.312
1,595199,600198,5.536,5.516,7.224,8.588,6.312,6.325
1,600198,605199,5.516,5.52,8.588,8.621,6.325,6.167
1,605199,610199,5.52,5.477,8.621,8.621,6.167,6.021
1,610199,615200,5.477,5.449,8.621,8.898,6.021,6.658
1,615200,620199,5.449,5.437,8.898,9.052,6.658,6.163
1,620199,625200,5.437,5.406,9.052,8.806,6.163,5.921
1,625200,630200,5.406,5.402,8.806,9.175,5.921,6.133
1,630200,635200,5.402,5.39,9.175,9.107,6.133,5.938
1,635200,640200,5.39,5.35,9.107,8.188,5.938,6.205
1,640200,645201,5.35,5.342,8.188,8.732,6.205,6.174
