Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
1,226527,231527,9.301,9.175,4.935,5.075,5.411,5.92
1,231527,236527,9.175,9.155,5.075,5.075,5.92,6.082
1,236527,241527,9.155,9.045,5.075,5.075,6.082,6.102
1,241527,246528,9.045,8.946,5.075,5.075,6.102,6.102
1,246528,251527,8.946,8.879,5.075,5.075,6.102,6.095
1,251527,256528,8.879,8.725,5.075,5.075,6.095,6.078
1,256528,261528,8.725,8.765,5.075,5.037,6.078,5.905
1,261528,266529,8.765,8.591,5.037,5.02,5.905,6.261
1,266529,271528,8.591,8.552,5.02,5.059,6.261,6.412
1,271528,276529,8.552,8.544,5.059,5.059,6.412,6.502
1,276529,281529,8.544,8.41,5.059,4.976,6.502,6.329
1,281529,286529,8.41,8.303,4.976,4.976,6.329,6.331
1,286529,291529,8.303,8.185,4.976,4.822,6.331,5.507
1,291529,296530,8.185,8.071,4.822,4.698,5.507,5.587
1,296530,301530,8.071,8.012,4.698,4.534,5.587,5.762
1,301530,306530,8.012,7.909,4.534,4.534,5.762,5.762
1,306530,311530,7.909,7.807,4.534,4.478,5.762,5.646
1,311530,316531,7.807,7.676,4.478,4.462,5.646,5.674
1,316531,321530,7.676,7.574,4.462,4.45,5.674,5.693
1,321530,326531,7.574,7.503,4.45,3.924,5.693,5.832
1,326531,331531,7.503,7.397,3.924,3.994,5.832,6.459
1,331531,336532,7.397,7.306,3.994,4.114,6.459,6.262
1,336532,341531,7.306,7.227,4.114,3.892,6.262,5.094
1,341531,346532,7.227,7.089,3.892,3.835,5.094,4.917
1,346532,351532,7.089,7.085,3.835,3.939,4.917,4.952
1,351532,356532,7.085,6.987,3.939,4.038,4.952,3.812
1,356532,361532,6.987,6.99,4.038,3.853,3.812,5.176
1,361532,366533,6.99,6.923,3.853,2.809,5.176,5.143
1,366533,371533,6.923,6.888,2.809,2.48,5.143,5.375
1,371533,376533,6.888,6.809,2.48,2.48,5.375,5.278
1,376533,381533,6.809,6.766,2.48,2.262,5.278,6.065
1,381533,386534,6.766,6.691,2.262,2.771,6.065,5.939
1,386534,391533,6.691,6.624,2.771,4.899,5.939,6.041
1,391533,396534,6.624,6.545,4.899,4.088,6.041,6.033
1,396534,401534,6.545,6.47,4.088,4.088,6.033,6.008
1,401534,406535,6.47,6.395,4.088,4.04,6.008,5.927
