Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1635800,1640800,16.744,19.134,5.518,5.794,4.747,4.992
3,1640800,1645801,19.134,20.277,5.794,5.86,4.992,4.977
3,1645801,1650801,20.277,19.965,5.86,5.045,4.977,5.0
3,1650801,1655801,19.965,19.642,5.045,5.0,5.0,5.0
3,1655801,1660801,19.642,19.252,5.0,5.087,5.0,5.0
3,1660801,1665802,19.252,21.822,5.087,5.631,5.0,4.889
3,1665802,1670801,21.822,20.947,5.631,5.536,4.889,3.936
3,1670801,1675802,20.947,20.403,5.536,5.17,3.936,3.883
3,1675802,1680802,20.403,19.863,5.17,5.17,3.883,4.049
3,1680802,1685803,19.863,19.26,5.17,5.17,4.049,4.099
3,1685803,1690802,19.26,18.735,5.17,5.17,4.099,4.099
3,1690802,1695803,18.735,18.211,5.17,5.17,4.099,4.112
3,1695803,1700803,18.211,17.679,5.17,5.17,4.112,4.112
3,1700803,1705803,17.679,17.123,5.17,5.17,4.112,4.112
3,1705803,1710803,17.123,16.614,5.17,5.17,4.112,4.112
3,1710803,1715804,16.614,16.102,5.17,5.17,4.112,4.144
3,1715804,1720804,16.102,15.593,5.17,5.17,4.144,4.144
3,1720804,1725804,15.593,15.112,5.17,5.17,4.144,4.144
3,1725804,1730804,15.112,14.678,5.17,5.17,4.144,4.144
3,1730804,1735806,14.678,14.264,5.17,5.17,4.144,4.144
3,1735806,1740805,14.264,13.866,5.17,5.17,4.144,4.144
3,1740805,1745806,13.866,13.496,5.17,5.17,4.144,4.144
