Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1109241,1114240,33.887,33.634,5.0,5.0,5.0,4.856
3,1114240,1119241,33.634,32.668,5.0,5.98,4.856,3.606
3,1119241,1124241,32.668,32.152,5.98,6.042,3.606,3.383
3,1124241,1129241,32.152,31.403,6.042,6.044,3.383,3.287
3,1129241,1134241,31.403,30.587,6.044,6.055,3.287,3.223
3,1134241,1139242,30.587,29.664,6.055,6.062,3.223,3.193
3,1139242,1144242,29.664,28.746,6.062,6.062,3.193,3.193
3,1144242,1149242,28.746,27.882,6.062,6.094,3.193,3.212
3,1149242,1154242,27.882,27.015,6.094,5.97,3.212,1.23
3,1154242,1159243,27.015,26.317,5.97,4.93,1.23,0.653
3,1159243,1164244,26.317,25.315,4.93,5.08,0.653,0.65
3,1164244,1169243,25.315,24.464,5.08,5.08,0.65,0.646
3,1169243,1174243,24.464,23.735,5.08,5.076,0.646,0.729
3,1174243,1179244,23.735,23.565,5.076,5.073,0.729,0.729
3,1179244,1184243,23.565,23.356,5.073,5.072,0.729,0.729
3,1184243,1189244,23.356,22.922,5.072,4.995,0.729,0.775
3,1189244,1194244,22.922,22.157,4.995,4.991,0.775,0.811
3,1194244,1199244,22.157,21.629,4.991,4.988,0.811,0.811
3,1199244,1204244,21.629,20.979,4.988,4.988,0.811,0.811
3,1204244,1209245,20.979,20.474,4.988,4.988,0.811,0.811
3,1209245,1214245,20.474,20.198,4.988,4.962,0.811,0.874
3,1214245,1219245,20.198,20.036,4.962,4.962,0.874,0.884
3,1219245,1224245,20.036,19.78,4.962,4.879,0.884,1.003
