Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1330256,1335257,19.307,19.398,5.0,5.0,5.0,5.0
3,1335257,1340256,19.398,19.173,5.0,5.0,5.0,5.0
3,1340256,1345257,19.173,19.094,5.0,5.0,5.0,5.0
3,1345257,1350257,19.094,18.913,5.0,4.784,5.0,4.362
3,1350257,1355257,18.913,18.877,4.784,4.749,4.362,4.376
3,1355257,1360257,18.877,18.645,4.749,5.361,4.376,4.16
3,1360257,1365258,18.645,18.566,5.361,5.363,4.16,4.173
3,1365258,1370258,18.566,18.436,5.363,5.363,4.173,4.31
3,1370258,1375258,18.436,18.27,5.363,5.367,4.31,4.469
3,1375258,1380258,18.27,18.187,5.367,5.409,4.469,4.472
3,1380258,1385259,18.187,18.006,5.409,5.397,4.472,4.632
3,1385259,1390258,18.006,17.844,5.397,5.451,4.632,4.583
3,1390258,1395259,17.844,17.687,5.451,5.451,4.583,4.526
3,1395259,1400259,17.687,17.545,5.451,5.451,4.526,4.486
3,1400259,1405261,17.545,17.407,5.451,5.423,4.486,4.224
3,1405261,1410260,17.407,17.312,5.423,5.423,4.224,4.272
3,1410260,1415261,17.312,17.304,5.423,5.45,4.272,4.264
3,1415261,1420261,17.304,17.162,5.45,5.212,4.264,4.458
3,1420261,1425261,17.162,16.989,5.212,5.212,4.458,4.554
3,1425261,1430261,16.989,16.803,5.212,5.212,4.554,4.531
3,1430261,1435261,16.803,16.717,5.212,5.191,4.531,4.408
3,1435261,1440261,16.717,16.496,5.191,5.182,4.408,4.541
