Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1595356,1600356,13.969,14.237,5.0,5.0,5.0,5.0
3,1600356,1605356,14.237,14.115,5.0,5.0,5.0,5.0
3,1605356,1610356,14.115,14.083,5.0,5.0,5.0,5.0
3,1610356,1615357,14.083,14.008,5.0,5.039,5.0,4.703
3,1615357,1620357,14.008,13.933,5.039,5.039,4.703,4.373
3,1620357,1625357,13.933,13.929,5.039,5.039,4.373,4.155
3,1625357,1630357,13.929,13.827,5.039,5.031,4.155,4.155
3,1630357,1635358,13.827,13.921,5.031,5.016,4.155,4.155
3,1635358,1640357,13.921,14.607,5.016,4.515,4.155,3.369
3,1640357,1645358,14.607,15.085,4.515,4.515,3.369,3.495
3,1645358,1650358,15.085,14.974,4.515,4.515,3.495,3.495
3,1650358,1655359,14.974,15.049,4.515,4.515,3.495,3.495
3,1655359,1660358,15.049,14.891,4.515,4.515,3.495,3.523
3,1660358,1665359,14.891,14.828,4.515,4.444,3.523,3.495
3,1665359,1670359,14.828,14.781,4.444,4.507,3.495,3.55
3,1670359,1675359,14.781,14.797,4.507,4.489,3.55,3.553
3,1675359,1680359,14.797,14.694,4.489,4.442,3.553,3.578
3,1680359,1685360,14.694,14.56,4.442,4.249,3.578,3.572
3,1685360,1690360,14.56,14.446,4.249,4.154,3.572,3.479
3,1690360,1695360,14.446,14.126,4.154,4.149,3.479,3.577
3,1695360,1700360,14.126,14.04,4.149,4.103,3.577,3.713
3,1700360,1705361,14.04,13.921,4.103,4.52,3.713,2.914
