Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,803672,808672,24.03,23.936,5.0,4.556,5.0,5.109
3,808672,813673,23.936,23.766,4.556,3.796,5.109,4.941
3,813673,818672,23.766,23.77,3.796,3.808,4.941,4.941
3,818672,823673,23.77,23.66,3.808,3.808,4.941,4.941
3,823673,828673,23.66,23.506,3.808,3.808,4.941,4.941
3,828673,833674,23.506,23.38,3.808,3.808,4.941,4.941
3,833674,838673,23.38,23.222,3.808,3.808,4.941,4.941
3,838673,843674,23.222,23.068,3.808,3.808,4.941,4.847
3,843674,848674,23.068,23.001,3.808,3.808,4.847,4.847
3,848674,853674,23.001,22.903,3.808,3.777,4.847,4.169
3,853674,858674,22.903,22.82,3.777,3.671,4.169,3.89
3,858674,863675,22.82,22.611,3.671,3.671,3.89,3.879
3,863675,868675,22.611,22.504,3.671,3.671,3.879,3.808
3,868675,873675,22.504,22.414,3.671,3.671,3.808,3.808
3,873675,878675,22.414,22.311,3.671,3.671,3.808,3.808
3,878675,883676,22.311,22.213,3.671,3.671,3.808,3.808
3,883676,888675,22.213,22.106,3.671,3.671,3.808,4.106
3,888675,893676,22.106,21.988,3.671,3.671,4.106,4.089
3,893676,898676,21.988,21.874,3.671,3.671,4.089,4.014
3,898676,903677,21.874,21.712,3.671,3.671,4.014,4.014
3,903677,908676,21.712,21.602,3.671,3.671,4.014,3.852
3,908676,913677,21.602,21.546,3.671,3.678,3.852,3.677
3,913677,918677,21.546,21.424,3.678,3.716,3.677,3.595
