Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,486657,491657,24.488,26.482,5.0,5.0,5.0,5.0
3,491657,496657,26.482,26.214,5.0,5.0,5.0,5.0
3,496657,501657,26.214,26.325,5.0,5.0,5.0,5.0
3,501657,506658,26.325,26.755,5.0,4.526,5.0,5.011
3,506658,511658,26.755,26.203,4.526,4.526,5.011,5.02
3,511658,516658,26.203,26.108,4.526,4.526,5.02,5.014
3,516658,521658,26.108,25.982,4.526,4.543,5.014,4.289
3,521658,526659,25.982,26.861,4.543,4.99,4.289,4.58
3,526659,531658,26.861,26.246,4.99,4.967,4.58,4.604
3,531658,536659,26.246,25.678,4.967,4.468,4.604,4.618
3,536659,541659,25.678,25.722,4.468,3.841,4.618,4.553
3,541659,546660,25.722,25.58,3.841,3.838,4.553,4.571
3,546660,551659,25.58,25.245,3.838,3.815,4.571,4.593
3,551659,556660,25.245,24.921,3.815,3.478,4.593,4.797
3,556660,561660,24.921,25.789,3.478,3.509,4.797,4.841
3,561660,566660,25.789,25.193,3.509,3.509,4.841,4.841
3,566660,571660,25.193,24.827,3.509,3.509,4.841,4.841
3,571660,576661,24.827,24.685,3.509,3.509,4.841,4.845
3,576661,581661,24.685,24.476,3.509,3.811,4.845,4.964
3,581661,586661,24.476,24.148,3.811,3.811,4.964,4.964
3,586661,591662,24.148,23.813,3.811,3.811,4.964,4.966
3,591662,596663,23.813,24.503,3.811,3.268,4.966,5.025
3,596663,601662,24.503,24.07,3.268,3.268,5.025,5.019
