Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1114215,1119216,11.556,11.493,5.0,5.0,5.0,5.0
3,1119216,1124216,11.493,11.406,5.0,5.082,5.0,3.773
3,1124216,1129216,11.406,11.284,5.082,5.159,3.773,1.981
3,1129216,1134216,11.284,11.244,5.159,3.882,1.981,2.497
3,1134216,1139217,11.244,11.15,3.882,3.848,2.497,2.544
3,1139217,1144216,11.15,11.032,3.848,3.829,2.544,2.59
3,1144216,1149217,11.032,10.937,3.829,3.828,2.59,2.61
3,1149217,1154217,10.937,10.827,3.828,2.967,2.61,2.654
3,1154217,1159218,10.827,10.76,2.967,2.967,2.654,2.745
3,1159218,1164217,10.76,10.712,2.967,2.967,2.745,2.745
3,1164217,1169218,10.712,10.685,2.967,2.97,2.745,2.751
3,1169218,1174218,10.685,10.507,2.97,2.973,2.751,2.751
3,1174218,1179218,10.507,10.432,2.973,2.977,2.751,2.751
3,1179218,1184218,10.432,10.318,2.977,3.841,2.751,2.93
3,1184218,1189219,10.318,10.156,3.841,4.953,2.93,2.508
3,1189219,1194219,10.156,10.05,4.953,4.018,2.508,2.257
3,1194219,1199219,10.05,9.963,4.018,4.049,2.257,2.187
3,1199219,1204219,9.963,9.872,4.049,4.366,2.187,2.319
3,1204219,1209220,9.872,9.746,4.366,4.415,2.319,2.342
3,1209220,1214219,9.746,9.656,4.415,4.422,2.342,2.343
3,1214219,1219220,9.656,9.541,4.422,4.422,2.343,2.343
3,1219220,1224220,9.541,9.38,4.422,4.438,2.343,2.328
