Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,1590366,1595365,8.851,8.769,5.0,5.0,5.0,5.0
3,1595365,1600365,8.769,8.765,5.0,5.0,5.0,5.0
3,1600365,1605365,8.765,8.631,5.0,5.0,5.0,5.0
3,1605365,1610364,8.631,8.631,5.0,5.0,5.0,5.0
3,1610364,1615364,8.631,8.504,5.0,5.0,5.0,5.0
3,1615364,1620364,8.504,8.433,5.0,5.0,5.0,5.0
3,1620364,1625364,8.433,8.481,5.0,5.0,5.0,5.0
3,1625364,1630363,8.481,8.331,5.0,5.019,5.0,4.585
3,1630363,1635363,8.331,8.331,5.019,4.245,4.585,3.846
3,1635363,1640363,8.331,8.288,4.245,3.762,3.846,3.691
3,1640363,1645362,8.288,8.15,3.762,3.768,3.691,3.691
3,1645362,1650362,8.15,8.13,3.768,3.776,3.691,3.691
3,1650362,1655362,8.13,8.047,3.776,3.776,3.691,3.691
3,1655362,1660362,8.047,8.027,3.776,3.776,3.691,3.691
3,1660362,1665361,8.027,7.905,3.776,3.776,3.691,3.691
3,1665361,1670361,7.905,7.941,3.776,3.776,3.691,3.691
3,1670361,1675361,7.941,7.85,3.776,3.776,3.691,3.691
3,1675361,1680360,7.85,7.814,3.776,3.773,3.691,3.691
3,1680360,1685360,7.814,7.728,3.773,3.751,3.691,3.691
3,1685360,1690360,7.728,7.609,3.751,3.736,3.691,3.676
3,1690360,1695360,7.609,7.606,3.736,3.736,3.676,3.676
3,1695360,1700359,7.606,7.586,3.736,3.736,3.676,3.676
3,1700359,1705358,7.586,7.535,3.736,3.736,3.676,3.684
