Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
3,792224,797224,10.913,11.367,5.0,5.0,5.093,5.016
3,797224,802224,11.367,11.288,5.0,4.942,5.016,4.638
3,802224,807225,11.288,11.032,4.942,4.76,4.638,4.158
3,807225,812225,11.032,10.957,4.76,4.703,4.158,3.997
3,812225,817225,10.957,10.969,4.703,4.608,3.997,3.68
3,817225,822225,10.969,10.925,4.608,4.373,3.68,3.203
3,822225,827226,10.925,11.473,4.373,4.353,3.203,3.002
3,827226,832225,11.473,11.564,4.353,4.269,3.002,2.636
3,832225,837225,11.564,11.446,4.269,4.381,2.636,2.679
3,837225,842225,11.446,11.422,4.381,4.351,2.679,2.407
3,842225,847225,11.422,11.292,4.351,4.333,2.407,2.511
3,847225,852224,11.292,11.177,4.333,4.331,2.511,2.599
3,852224,857224,11.177,11.063,4.331,4.299,2.599,2.444
3,857224,862224,11.063,11.379,4.299,4.299,2.444,2.591
3,862224,867223,11.379,11.335,4.299,4.299,2.591,2.526
3,867223,872223,11.335,11.311,4.299,4.299,2.526,2.386
3,872223,877223,11.311,11.122,4.299,4.299,2.386,2.467
3,877223,882223,11.122,11.079,4.299,4.294,2.467,2.31
3,882223,887222,11.079,11.106,4.294,4.267,2.31,2.301
3,887222,892222,11.106,11.067,4.267,4.289,2.301,2.402
3,892222,897221,11.067,11.016,4.289,4.323,2.402,2.508
3,897221,902220,11.016,10.941,4.323,4.366,2.508,2.688
3,902220,907220,10.941,11.197,4.366,4.404,2.688,2.572
