Start,Border,End,Score
2331584.01,2332584.01,2333584.01,1.536783827701053
2332584.01,2333584.01,2334584.01,4.964488382415743
2333584.01,2334584.01,2335584.01,5.554983688741444
2334584.01,2335584.01,2336584.01,1.1378567858307937
2335584.01,2336584.01,2337584.01,6.012594572569343
2336584.01,2337584.01,2338584.01,2.4269079453672755
2337584.01,2338584.01,2339584.01,3.3609834235517724
2338584.01,2339584.01,2340584.01,2.057772000680611
2339584.01,2340584.01,2341584.01,0.9637344246902994
2340584.01,2341584.01,2342584.01,5.309605377695334
2341584.01,2342584.01,2343584.01,4.5161350799746085
2342584.01,2343584.01,2344584.01,2.319378815971354
2343584.01,2344584.01,2345584.01,3.0348758498358563
2344584.01,2345584.01,2346584.01,8.13213806515402
2345584.01,2346584.01,2347584.01,4.5951057769615575
2346584.01,2347584.01,2348584.01,0.09289970389695879
2347584.01,2348584.01,2349584.01,1.6966074857540858
2348584.01,2349584.01,2350584.01,1.6810371058054676
2349584.01,2350584.01,2351584.01,2.150006851074017
2350584.01,2351584.01,2352584.01,2.0575507963545503
2351584.01,2352584.01,2353584.01,1.7249211867508802
2352584.01,2353584.01,2354584.01,1.4344020807011884
2353584.01,2354584.01,2355584.01,1.2949126758829563
2354584.01,2355584.01,2356584.01,1.6816724642901515
2355584.01,2356584.01,2357584.01,1.2828837501533492
2356584.01,2357584.01,2358584.01,1.51528929010396
2357584.01,2358584.01,2359584.01,1.5881934304259695
2358584.01,2359584.01,2360584.01,1.4245802052434213
2359584.01,2360584.01,2361584.01,2.440674355043729
2360584.01,2361584.01,2362584.01,2.4105922418652272
2361584.01,2362584.01,2363584.01,0.7975337123260382
2362584.01,2363584.01,2364584.01,1.2896919783534497
2363584.01,2364584.01,2365584.01,1.6389772092451933
2364584.01,2365584.01,2366584.01,1.7692646822059406
2365584.01,2366584.01,2367584.01,1.968734473644045
2366584.01,2367584.01,2368584.01,0.8756269682629304
2367584.01,2368584.01,2369584.01,2.449045155103272
2368584.01,2369584.01,2370584.01,1.2696317647674316
2369584.01,2370584.01,2371584.01,1.9971370792625827
2370584.01,2371584.01,2372584.01,1.0255368603219694
2371584.01,2372584.01,2373584.01,1.5849052881766608
2372584.01,2373584.01,2374584.01,1.7699202530996843
2373584.01,2374584.01,2375584.01,1.884490859378796
2374584.01,2375584.01,2376584.01,1.1726594446562357
2375584.01,2376584.01,2377584.01,1.2041427599897265
2376584.01,2377584.01,2378584.01,1.1309793243353528
2377584.01,2378584.01,2379584.01,1.584623548993186
2378584.01,2379584.01,2380584.01,1.0868947919097596
2379584.01,2380584.01,2381584.01,1.5403565852876118
2380584.01,2381584.01,2382584.01,1.7740655178216358
2381584.01,2382584.01,2383584.01,1.48879793918472
2382584.01,2383584.01,2384584.01,1.3692613890108853
2383584.01,2384584.01,2385584.01,1.7601921855270415
2384584.01,2385584.01,2386584.01,1.1705310959349329
2385584.01,2386584.01,2387584.01,1.8195338411578754
2386584.01,2387584.01,2388584.01,2.0639771076323363
2387584.01,2388584.01,2389584.01,1.0598320126614738
2388584.01,2389584.01,2390584.01,2.0671960056472165
2389584.01,2390584.01,2391584.01,2.1296543066367404
2390584.01,2391584.01,2392584.01,1.504928401291342
2391584.01,2392584.01,2393584.01,2.058618044352867
2392584.01,2393584.01,2394584.01,1.9473338214450424
2393584.01,2394584.01,2395584.01,0.9602693015506752
2394584.01,2395584.01,2396584.01,2.569077108963688
2395584.01,2396584.01,2397584.01,2.4046713182852884
2396584.01,2397584.01,2398584.01,0.9059774158396143
2397584.01,2398584.01,2399584.01,2.7723001909851024
2398584.01,2399584.01,2400584.01,2.062656887239879
2399584.01,2400584.01,2401584.01,1.8896868816430736
2400584.01,2401584.01,2402584.01,2.0784754860130707
2401584.01,2402584.01,2403584.01,1.6804969481951135
2402584.01,2403584.01,2404584.01,1.8578897607850209
2403584.01,2404584.01,2405584.01,1.1260818190405548
2404584.01,2405584.01,2406584.01,0.9706795402463422
2405584.01,2406584.01,2407584.01,1.7912538562174032
2406584.01,2407584.01,2408584.01,0.5519792136455027
2407584.01,2408584.01,2409584.01,1.4919402524608751
2408584.01,2409584.01,2410584.01,1.9167988618532799
2409584.01,2410584.01,2411584.01,1.3354609729069673
2410584.01,2411584.01,2412584.01,1.403574673759792
2411584.01,2412584.01,2413584.01,1.3118709295625752
2412584.01,2413584.01,2414584.01,1.0261259073275797
2413584.01,2414584.01,2415584.01,1.152773395180878
2414584.01,2415584.01,2416584.01,1.4450446999703197
2415584.01,2416584.01,2417584.01,1.0969655502088647
2416584.01,2417584.01,2418584.01,0.8706797153185336
2417584.01,2418584.01,2419584.01,1.5810321792111184
2418584.01,2419584.01,2420584.01,2.3624033349636138
2419584.01,2420584.01,2421584.01,1.0683801346596833
2420584.01,2421584.01,2422584.01,1.0239989638337832
2421584.01,2422584.01,2423584.01,1.5416651053725858
2422584.01,2423584.01,2424584.01,1.8227775445613033
2423584.01,2424584.01,2425584.01,1.2166881565088679
2424584.01,2425584.01,2426584.01,2.7162132627048257
2425584.01,2426584.01,2427584.01,2.138739981318391
2426584.01,2427584.01,2428584.01,1.3171340485094765
2427584.01,2428584.01,2429584.01,3.469921501657576
2428584.01,2429584.01,2430584.01,2.87526916226114
2429584.01,2430584.01,2431584.01,1.2437325470309533
2430584.01,2431584.01,2432584.01,2.4873857751846096
2431584.01,2432584.01,2433584.01,0.8701518198605003
2432584.01,2433584.01,2434584.01,1.8680580082887004
2433584.01,2434584.01,2435584.01,1.23277244527154
2434584.01,2435584.01,2436584.01,1.4119465647568046
2435584.01,2436584.01,2437584.01,2.1843191225461194
2436584.01,2437584.01,2438584.01,1.3743526780811863
2437584.01,2438584.01,2439584.01,1.6654512646012156
2438584.01,2439584.01,2440584.01,2.1172369873850476
2439584.01,2440584.01,2441584.01,0.9623325422581505
2440584.01,2441584.01,2442584.01,1.3929822113228563
2441584.01,2442584.01,2443584.01,2.365793575622283
2442584.01,2443584.01,2444584.01,2.397657803793294
2443584.01,2444584.01,2445584.01,1.6447828210271844
2444584.01,2445584.01,2446584.01,2.0845168258970745
2445584.01,2446584.01,2447584.01,3.4032077011851953
2446584.01,2447584.01,2448584.01,1.9841879195184826
2447584.01,2448584.01,2449584.01,2.0904885342271093
2448584.01,2449584.01,2450584.01,2.40482918575318
