Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,2134621,2139622,9.171,11.832,5.0,5.17,5.0,6.452
7,2139622,2144621,11.832,13.452,5.17,4.553,6.452,6.971
7,2144621,2149622,13.452,13.748,4.553,4.246,6.971,7.029
7,2149622,2154622,13.748,14.0,4.246,4.246,7.029,7.029
7,2154622,2159622,14.0,14.576,4.246,4.246,7.029,7.178
7,2159622,2164622,14.576,15.041,4.246,4.246,7.178,7.178
7,2164622,2169623,15.041,16.638,4.246,4.246,7.178,7.226
7,2169623,2174623,16.638,21.377,4.246,4.062,7.226,7.913
7,2174623,2179623,21.377,26.546,4.062,1.691,7.913,8.688
7,2179623,2184623,26.546,32.243,1.691,1.519,8.688,8.713
7,2184623,2189624,32.243,35.878,1.519,1.764,8.713,8.463
7,2189624,2194623,35.878,38.267,1.764,1.823,8.463,8.625
7,2194623,2199624,38.267,40.869,1.823,1.493,8.625,8.806
7,2199624,2204624,40.869,41.721,1.493,1.493,8.806,8.794
7,2204624,2209625,41.721,40.834,1.493,1.466,8.794,8.8
7,2209625,2214624,40.834,40.238,1.466,1.512,8.8,8.625
7,2214624,2219625,40.238,41.184,1.512,1.512,8.625,8.625
7,2219625,2224625,41.184,39.99,1.512,1.586,8.625,8.522
7,2224625,2229625,39.99,37.711,1.586,2.217,8.522,8.124
7,2229625,2234625,37.711,38.57,2.217,2.22,8.124,8.084
7,2234625,2239626,38.57,38.405,2.22,1.844,8.084,8.483
7,2239626,2244626,38.405,37.522,1.844,2.012,8.483,8.274
7,2244626,2249626,37.522,36.473,2.012,2.011,8.274,8.281
7,2249626,2254626,36.473,35.984,2.011,1.63,8.281,8.663
7,2254626,2259627,35.984,33.954,1.63,1.815,8.663,8.463
7,2259627,2264626,33.954,33.252,1.815,1.82,8.463,8.463
7,2264626,2269627,33.252,32.798,1.82,2.394,8.463,7.984
7,2269627,2274627,32.798,32.081,2.394,2.493,7.984,7.887
7,2274627,2279628,32.081,31.525,2.493,2.529,7.887,7.844
7,2279628,2284578,31.525,31.158,2.529,2.531,7.844,7.839
7,2284578,2289628,31.158,30.772,2.531,2.554,7.839,7.807
7,2289628,2294628,30.772,30.567,2.554,2.603,7.807,7.748
7,2294628,2299628,30.567,31.356,2.603,2.606,7.748,7.741
7,2299628,2304628,31.356,30.299,2.606,2.115,7.741,8.362
7,2304628,2309629,30.299,29.826,2.115,2.13,8.362,8.447
7,2309629,2314629,29.826,30.646,2.13,1.972,8.447,8.638
7,2314629,2319629,30.646,29.952,1.972,2.006,8.638,8.527
7,2319629,2324629,29.952,29.514,2.006,2.391,8.527,8.281
7,2324629,2329630,29.514,29.223,2.391,2.393,8.281,8.248
