Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,1330208,1335209,6.628,6.707,5.0,3.719,5.0,4.966
7,1335209,1340209,6.707,6.715,3.719,3.719,4.966,5.044
7,1340209,1345210,6.715,6.592,3.719,3.719,5.044,5.033
7,1345210,1350209,6.592,6.616,3.719,3.719,5.033,5.033
7,1350209,1355210,6.616,6.529,3.719,3.716,5.033,5.033
7,1355210,1360210,6.529,6.647,3.716,3.716,5.033,5.033
7,1360210,1365210,6.647,6.616,3.716,4.841,5.033,5.0
7,1365210,1370210,6.616,6.462,4.841,3.885,5.0,5.011
7,1370210,1375211,6.462,6.513,3.885,3.881,5.011,5.38
7,1375211,1380211,6.513,6.474,3.881,3.876,5.38,5.366
7,1380211,1385211,6.474,6.509,3.876,0.5,5.366,7.99
7,1385211,1390211,6.509,8.497,0.5,0.5,7.99,8.727
7,1390211,1395212,8.497,9.36,0.5,0.5,8.727,8.522
7,1395212,1400211,9.36,9.289,0.5,0.706,8.522,6.872
7,1400211,1405212,9.289,9.017,0.706,0.5,6.872,6.938
7,1405212,1410212,9.017,8.879,0.5,0.819,6.938,6.671
7,1410212,1415213,8.879,8.843,0.819,0.827,6.671,6.662
7,1415213,1420212,8.843,8.78,0.827,1.099,6.662,6.54
7,1420212,1425213,8.78,8.832,1.099,1.099,6.54,6.525
7,1425213,1430213,8.832,8.812,1.099,1.099,6.525,6.508
7,1430213,1435213,8.812,8.843,1.099,1.199,6.508,5.765
7,1435213,1440213,8.843,8.78,1.199,1.302,5.765,6.796
7,1440213,1445214,8.78,10.957,1.302,0.5,6.796,8.586
7,1445214,1450215,10.957,12.143,0.5,0.5,8.586,8.58
7,1450215,1455215,12.143,11.438,0.5,0.862,8.58,8.043
7,1455215,1460215,11.438,10.992,0.862,0.862,8.043,8.043
7,1460215,1465216,10.992,10.854,0.862,0.5,8.043,7.91
7,1465216,1470215,10.854,10.815,0.5,0.5,7.91,7.486
7,1470215,1475216,10.815,10.673,0.5,0.5,7.486,7.148
7,1475216,1480216,10.673,10.696,0.5,0.5,7.148,6.281
7,1480216,1485217,10.696,10.649,0.5,0.5,6.281,6.282
7,1485217,1490216,10.649,12.341,0.5,0.5,6.282,6.283
7,1490216,1495217,12.341,11.848,0.5,0.5,6.283,6.233
7,1495217,1500217,11.848,11.308,0.5,0.5,6.233,6.383
7,1500217,1505217,11.308,11.189,0.5,0.5,6.383,6.713
7,1505217,1510217,11.189,11.237,0.5,0.5,6.713,6.713
7,1510217,1515218,11.237,11.264,0.5,0.5,6.713,6.713
7,1515218,1520218,11.264,11.536,0.5,0.955,6.713,6.204
