Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,2139628,2144628,28.391,28.588,5.0,4.945,5.0,5.021
7,2144628,2149628,28.588,28.809,4.945,4.763,5.021,5.259
7,2149628,2154628,28.809,28.742,4.763,4.618,5.259,5.376
7,2154628,2159629,28.742,28.403,4.618,4.104,5.376,5.358
7,2159629,2164628,28.403,28.111,4.104,4.092,5.358,5.448
7,2164628,2169629,28.111,27.957,4.092,3.964,5.448,5.493
7,2169629,2174629,27.957,27.854,3.964,3.909,5.493,5.612
7,2174629,2179630,27.854,27.5,3.909,3.468,5.612,5.735
7,2179630,2184629,27.5,27.381,3.468,3.485,5.735,5.929
7,2184629,2189630,27.381,27.165,3.485,3.485,5.929,5.929
7,2189630,2194630,27.165,26.908,3.485,3.616,5.929,7.047
7,2194630,2199630,26.908,33.331,3.616,3.347,7.047,7.076
7,2199630,2204630,33.331,32.98,3.347,2.878,7.076,7.112
7,2204630,2209631,32.98,32.25,2.878,2.515,7.112,7.236
7,2209631,2214632,32.25,32.302,2.515,2.4,7.236,7.22
7,2214632,2219632,32.302,32.329,2.4,2.4,7.22,7.262
7,2219632,2224632,32.329,32.136,2.4,2.4,7.262,7.063
7,2224632,2229633,32.136,31.978,2.4,2.673,7.063,6.152
7,2229633,2234632,31.978,32.069,2.673,3.146,6.152,5.808
7,2234632,2239633,32.069,32.503,3.146,3.147,5.808,5.9
7,2239633,2244633,32.503,32.755,3.147,3.137,5.9,6.127
7,2244633,2249634,32.755,32.822,3.137,2.887,6.127,6.185
7,2249634,2254633,32.822,37.191,2.887,2.898,6.185,6.899
7,2254633,2259634,37.191,37.467,2.898,2.648,6.899,7.01
7,2259634,2264634,37.467,35.207,2.648,2.533,7.01,7.157
7,2264634,2269634,35.207,34.167,2.533,2.336,7.157,7.104
7,2269634,2274634,34.167,33.8,2.336,2.039,7.104,6.892
7,2274634,2279635,33.8,33.437,2.039,1.723,6.892,6.386
7,2279635,2284635,33.437,33.339,1.723,2.045,6.386,6.279
7,2284635,2289635,33.339,33.457,2.045,1.994,6.279,6.264
7,2289635,2294635,33.457,33.295,1.994,1.977,6.264,5.955
7,2294635,2299636,33.295,33.276,1.977,1.977,5.955,5.784
7,2299636,2304635,33.276,33.051,1.977,1.977,5.784,5.678
7,2304635,2309636,33.051,34.044,1.977,2.086,5.678,5.944
7,2309636,2314636,34.044,33.966,2.086,2.105,5.944,5.986
7,2314636,2319637,33.966,33.417,2.105,2.121,5.986,6.133
7,2319637,2324636,33.417,33.228,2.121,2.077,6.133,6.483
7,2324636,2329637,33.228,33.004,2.077,2.281,6.483,5.997
