Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,725331,730331,20.959,22.441,5.0,4.172,5.0,5.38
7,730331,735332,22.441,23.186,4.172,4.172,5.38,5.58
7,735332,740331,23.186,22.887,4.172,4.226,5.58,5.742
7,740331,745332,22.887,22.765,4.226,4.236,5.742,5.701
7,745332,750332,22.765,22.69,4.236,4.132,5.701,5.143
7,750332,755332,22.69,22.666,4.132,4.333,5.143,4.998
7,755332,760332,22.666,22.579,4.333,4.344,4.998,4.637
7,760332,765333,22.579,22.485,4.344,4.124,4.637,5.333
7,765333,770333,22.485,22.52,4.124,3.545,5.333,6.15
7,770333,775333,22.52,22.769,3.545,3.32,6.15,6.48
7,775333,780333,22.769,23.451,3.32,2.793,6.48,6.837
7,780333,785334,23.451,23.975,2.793,1.349,6.837,8.776
7,785334,790333,23.975,32.381,1.349,1.331,8.776,8.415
7,790333,795334,32.381,35.105,1.331,1.4,8.415,8.671
7,795334,800334,35.105,36.134,1.4,0.831,8.671,8.672
7,800334,805335,36.134,37.841,0.831,0.73,8.672,8.54
7,805335,810334,37.841,40.155,0.73,0.74,8.54,8.756
7,810334,815335,40.155,40.506,0.74,1.43,8.756,7.446
7,815335,820335,40.506,40.033,1.43,1.441,7.446,5.649
7,820335,825335,40.033,39.54,1.441,1.747,5.649,6.747
7,825335,830335,39.54,39.351,1.747,1.602,6.747,7.095
7,830335,835336,39.351,39.442,1.602,1.558,7.095,7.002
7,835336,840336,39.442,42.694,1.558,1.558,7.002,7.025
7,840336,845336,42.694,46.629,1.558,1.751,7.025,8.011
7,845336,850336,46.629,46.653,1.751,1.799,8.011,7.38
7,850336,855336,46.653,45.21,1.799,1.778,7.38,7.773
7,855336,860335,45.21,44.697,1.778,1.559,7.773,7.484
7,860335,865336,44.697,44.09,1.559,1.556,7.484,7.524
7,865336,870336,44.09,43.518,1.556,1.576,7.524,7.095
7,870336,875337,43.518,43.538,1.576,1.576,7.095,7.052
7,875337,880336,43.538,43.428,1.576,1.853,7.052,6.655
7,880336,885337,43.428,44.268,1.853,1.853,6.655,6.623
7,885337,890337,44.268,44.193,1.853,1.959,6.623,6.938
7,890337,895337,44.193,44.894,1.959,1.959,6.938,6.374
7,895337,900337,44.894,44.11,1.959,1.961,6.374,6.365
7,900337,905338,44.11,43.392,1.961,2.06,6.365,7.369
7,905338,910338,43.392,43.897,2.06,1.421,7.369,7.204
7,910338,915338,43.897,43.333,1.421,1.378,7.204,7.023
7,915338,920338,43.333,42.907,1.378,1.304,7.023,6.652
