Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,1834030,1839031,44.39,42.064,5.0,5.0,5.0,5.0
7,1839031,1844030,42.064,40.179,5.0,5.0,5.0,5.0
7,1844030,1849031,40.179,39.536,5.0,5.009,5.0,5.478
7,1849031,1854031,39.536,38.594,5.009,4.838,5.478,5.515
7,1854031,1859032,38.594,38.042,4.838,4.621,5.515,5.843
7,1859032,1864031,38.042,37.967,4.621,4.43,5.843,5.982
7,1864031,1869032,37.967,43.515,4.43,4.051,5.982,6.375
7,1869032,1874032,43.515,44.165,4.051,3.907,6.375,6.481
7,1874032,1879032,44.165,47.639,3.907,3.835,6.481,6.538
7,1879032,1884032,47.639,48.171,3.835,3.765,6.538,6.624
7,1884032,1889033,48.171,45.864,3.765,2.676,6.624,7.463
7,1889033,1894033,45.864,52.941,2.676,2.491,7.463,7.945
7,1894033,1899033,52.941,50.45,2.491,2.686,7.945,7.945
7,1899033,1904033,50.45,49.63,2.686,2.686,7.945,7.953
7,1904033,1909034,49.63,51.936,2.686,2.686,7.953,7.961
7,1909034,1914033,51.936,51.017,2.686,2.686,7.961,7.963
7,1914033,1919034,51.017,49.44,2.686,2.686,7.963,7.963
7,1919034,1924034,49.44,48.557,2.686,2.994,7.963,7.82
7,1924034,1929035,48.557,47.67,2.994,3.329,7.82,7.78
7,1929035,1934034,47.67,47.698,3.329,3.345,7.78,7.774
7,1934034,1939035,47.698,48.127,3.345,3.406,7.774,7.771
7,1939035,1944265,48.127,49.46,3.406,3.299,7.771,8.006
7,1944265,1949034,49.46,50.942,3.299,2.936,8.006,8.093
7,1949034,1954034,50.942,48.017,2.936,2.936,8.093,8.093
7,1954034,1959035,48.017,48.675,2.936,2.936,8.093,8.093
7,1959035,1964035,48.675,46.661,2.936,2.914,8.093,8.093
7,1964035,1969035,46.661,45.6,2.914,2.907,8.093,8.093
7,1969035,1974035,45.6,44.544,2.907,2.91,8.093,8.093
7,1974035,1979036,44.544,44.792,2.91,3.975,8.093,7.955
7,1979036,1984035,44.792,44.007,3.975,3.736,7.955,8.226
7,1984035,1989036,44.007,44.41,3.736,3.671,8.226,8.314
7,1989036,1994036,44.41,44.827,3.671,3.671,8.314,8.301
7,1994036,1999037,44.827,45.194,3.671,3.671,8.301,8.299
7,1999037,2004036,45.194,44.374,3.671,3.671,8.299,8.299
7,2004036,2009037,44.374,46.16,3.671,3.671,8.299,8.299
7,2009037,2014037,46.16,44.894,3.671,3.671,8.299,8.295
7,2014037,2019037,44.894,43.522,3.671,3.701,8.295,7.954
7,2019037,2024037,43.522,43.763,3.701,3.711,7.954,7.934
