Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd
7,527116,532116,32.661,31.438,5.0,5.032,5.0,5.579
7,532116,537116,31.438,30.524,5.032,4.756,5.579,6.071
7,537116,542116,30.524,29.656,4.756,4.751,6.071,6.378
7,542116,547117,29.656,28.706,4.751,4.751,6.378,6.378
7,547117,552116,28.706,28.115,4.751,4.307,6.378,5.775
7,552116,557117,28.115,27.113,4.307,4.713,5.775,4.902
7,557117,562117,27.113,26.088,4.713,4.689,4.902,3.545
7,562117,567118,26.088,25.063,4.689,4.627,3.545,3.426
7,567118,572117,25.063,29.309,4.627,4.375,3.426,4.615
7,572117,577118,29.309,32.822,4.375,3.671,4.615,5.557
7,577118,582118,32.822,31.478,3.671,3.128,5.557,5.93
7,582118,587118,31.478,34.849,3.128,0.5,5.93,1.053
7,587118,592118,34.849,44.5,0.5,0.5,1.053,7.411
7,592118,597119,44.5,45.679,0.5,0.5,7.411,9.5
7,597119,602119,45.679,45.028,0.5,0.5,9.5,9.5
7,602119,607119,45.028,44.24,0.5,0.5,9.5,9.5
7,607119,612119,44.24,42.04,0.5,0.5,9.5,9.5
7,612119,617120,42.04,43.432,0.5,0.5,9.5,7.941
7,617120,622119,43.432,42.438,0.5,0.821,7.941,4.893
7,622119,627120,42.438,41.867,0.821,1.97,4.893,5.787
7,627120,632120,41.867,40.774,1.97,1.762,5.787,6.795
7,632120,637121,40.774,39.174,1.762,1.762,6.795,6.852
7,637121,642120,39.174,38.086,1.762,1.84,6.852,6.73
7,642120,647121,38.086,41.575,1.84,0.5,6.73,9.5
7,647121,652121,41.575,46.314,0.5,0.937,9.5,9.5
7,652121,657121,46.314,44.654,0.937,0.5,9.5,9.5
7,657121,662121,44.654,41.492,0.5,0.5,9.5,9.5
7,662121,667122,41.492,40.151,0.5,0.5,9.5,9.5
7,667122,672122,40.151,38.981,0.5,0.5,9.5,9.5
7,672122,677122,38.981,37.447,0.5,0.5,9.5,9.5
7,677122,682122,37.447,37.258,0.5,0.5,9.5,9.5
7,682122,687123,37.258,35.058,0.5,0.5,9.5,9.5
7,687123,692122,35.058,36.773,0.5,0.5,9.5,8.59
7,692122,697123,36.773,34.786,0.5,0.5,8.59,8.782
7,697123,702123,34.786,35.144,0.5,0.5,8.782,9.5
7,702123,707124,35.144,35.661,0.5,0.5,9.5,9.5
7,707124,712123,35.661,33.737,0.5,0.5,9.5,9.264
7,712123,717124,33.737,33.004,0.5,0.5,9.264,8.977
7,717124,722124,33.004,32.412,0.5,1.587,8.977,9.462
