Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,4.946673267326733,5.0,4.822,5.0,5.341851485148515,6.207,5.0,5.058
4,4.993227722772278,5.173,4.835,4.995,6.5439009900990115,7.243,6.207,6.277
5,4.978366336633664,5.096,4.97,4.97,6.910920792079206,7.113,6.882,6.896
6,4.970000000000001,4.97,4.97,4.97,6.859980198019799,6.882,6.848,6.866
7,4.903584158415841,5.007,4.262,4.97,6.783326732673268,6.848,6.505,6.848
8,3.8887623762376236,4.262,3.659,3.818,6.6869702970297045,6.869,6.505,6.697
9,4.076564356435642,4.077,4.042,4.077,6.849544554455445,6.868,6.823,6.855
10,4.086712871287129,4.094,4.077,4.085,6.807574257425745,6.823,6.79,6.809
11,4.127089108910892,4.142,4.094,4.134,6.7705841584158435,6.79,6.769,6.769
12,4.176227722772278,4.195,4.142,4.186,6.939623762376237,6.986,6.769,6.986
13,4.209613861386139,4.218,4.195,4.213,6.949504950495051,6.986,6.931,6.942
14,4.198118811881188,4.218,4.119,4.218,6.912881188118812,6.931,6.788,6.931
15,3.8598811881188104,4.119,3.727,3.903,6.7405841584158415,6.951,6.553,6.718
16,3.5400396039603947,3.727,3.501,3.501,6.902722772277227,6.966,6.836,6.887
17,3.5456831683168315,3.565,3.501,3.559,6.828841584158416,6.836,6.828,6.828
18,3.5737524752475247,3.579,3.565,3.574,6.828,6.828,6.828,6.828
19,3.593356435643564,3.698,3.579,3.589,6.830386138613862,6.872,6.828,6.828
20,3.7566831683168322,3.79,3.698,3.777,6.946891089108911,7.028,6.872,6.97
21,3.7370594059405944,4.163,2.523,3.79,6.763168316831684,6.978,5.812,6.97
22,1.767702970297029,2.523,1.421,1.729,6.5923663366336624,7.037,5.737,6.933
23,0.9107524752475247,2.126,0.5,0.5,8.663772277227723,9.5,6.953,9.5
24,0.751811881188119,1.427,0.5,0.5,8.20372277227723,9.5,7.469,8.065
25,1.4274554455445543,1.429,1.427,1.427,7.459702970297028,7.469,7.439,7.461
26,1.7377722772277224,2.039,0.968,1.864,8.146693069306929,8.724,7.439,8.148
27,2.4557425742574255,3.325,2.039,2.416,7.870930693069309,8.056,7.645,7.945
28,3.1595841584158415,3.382,2.606,3.337,7.990910891089107,8.076,7.856,7.988
29,2.5990800000000007,2.64,2.15,2.64,7.824453333333334,8.19,7.723,7.763
