Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.013118811881188,5.053,5.0,5.0,5.128306930693069,5.553,5.0,5.0
4,5.058524752475246,5.104,5.053,5.053,5.783752475247524,6.395,5.553,5.708
5,5.1425148514851475,5.163,5.104,5.163,6.131940594059407,6.395,5.971,6.031
6,5.162999999999999,5.163,5.163,5.163,5.971000000000001,5.971,5.971,5.971
7,5.162999999999999,5.163,5.163,5.163,5.971000000000001,5.971,5.971,5.971
8,5.171316831683169,5.19,5.163,5.163,5.936227722772278,5.971,5.845,5.971
9,5.19,5.19,5.19,5.19,5.8450000000000015,5.845,5.845,5.845
10,5.19,5.19,5.19,5.19,5.8450000000000015,5.845,5.845,5.845
11,5.19,5.19,5.19,5.19,5.8450000000000015,5.845,5.845,5.845
12,5.19,5.19,5.19,5.19,5.8450000000000015,5.845,5.845,5.845
13,5.161554455445546,5.19,5.115,5.19,6.0586534653465325,6.338,5.845,6.006
14,5.111514851485148,5.115,5.111,5.111,6.337999999999998,6.338,6.338,6.338
15,5.110999999999999,5.111,5.111,5.111,6.337999999999998,6.338,6.338,6.338
16,5.096821782178218,5.111,5.043,5.11,6.371376237623761,6.577,6.338,6.338
17,5.0226,5.043,5.019,5.019,6.696590000000001,6.703,6.577,6.703
18,5.018999999999999,5.019,5.019,5.019,6.703059405940595,6.704,6.703,6.703
19,5.018999999999999,5.019,5.019,5.019,6.704792079207921,6.706,6.704,6.704
20,5.018999999999999,5.019,5.019,5.019,6.720445544554454,6.784,6.706,6.716
21,5.018999999999999,5.019,5.019,5.019,6.793841584158414,6.795,6.784,6.794
22,5.015930693069305,5.019,5.006,5.019,6.800841584158416,6.819,6.795,6.798
23,5.0006666666666675,5.006,4.997,4.997,7.186509803921569,8.024,6.819,7.057
24,4.594059405940594,4.997,4.065,4.966,8.11909900990099,8.245,8.024,8.04
25,4.0649999999999995,4.065,4.065,4.065,8.244584158415842,8.245,8.212,8.245
26,3.379564356435642,4.065,2.407,3.342,8.072158415841585,8.212,8.024,8.08
27,2.506772277227723,2.889,2.276,2.462,7.469752475247523,8.091,6.704,7.635
28,2.525207920792079,3.091,1.826,2.814,6.993663366336633,7.406,6.542,7.133
29,1.874986111111111,1.882,1.845,1.882,7.338888888888887,7.396,7.279,7.3355
