Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.034821782178216,5.049,5.0,5.049
3,4.885425742574257,5.0,4.45,5.0,5.032851485148514,5.089,5.0,5.049
4,3.90339603960396,4.45,3.034,4.188,4.921188118811881,5.003,4.848,4.941
5,3.5724257425742567,3.683,3.063,3.668,4.97661386138614,4.992,4.912,4.987
6,3.70020792079208,3.73,3.683,3.688,5.0031485148514845,5.02,4.992,5.001
7,3.7380990099009894,3.741,3.73,3.741,5.025613861386138,5.028,5.02,5.028
8,3.7409999999999997,3.741,3.741,3.741,5.0280000000000005,5.028,5.028,5.028
9,4.00238613861386,4.71,3.741,3.741,5.033138613861387,5.064,5.028,5.028
10,4.9554059405940585,5.0,4.71,5.0,4.984346534653465,5.065,4.553,5.0
11,4.92970297029703,5.0,4.929,4.929,4.65269306930693,4.717,4.553,4.664
12,4.744158415841585,5.0,4.353,4.792,5.605059405940594,6.163,4.717,5.609
13,4.102970297029704,4.353,3.923,4.129,6.3220495049504954,6.367,6.163,6.332
14,3.3065742574257437,3.923,3.103,3.154,6.37240594059406,6.402,6.355,6.374
15,3.1011386138613855,3.103,3.101,3.101,6.375,6.375,6.375,6.375
16,3.053168316831682,3.101,3.032,3.032,6.112970297029703,6.375,5.935,6.02
17,3.013742574257425,3.032,3.008,3.012,5.801722772277227,5.935,5.765,5.767
18,2.9932871287128706,3.008,2.824,3.008,5.7414653465346515,6.054,5.531,5.737
19,2.8216930693069315,2.826,2.819,2.819,6.059207920792078,6.06,6.054,6.06
20,3.178920792079208,3.588,2.336,3.247,6.044356435643565,6.585,5.913,5.995
21,1.5075049504950493,2.336,1.082,1.476,6.679000000000002,6.907,6.576,6.666
22,0.9642970297029703,1.082,0.879,0.959,7.232881188118814,7.293,6.907,7.248
23,0.5785643564356436,0.879,0.5,0.5,8.823762376237624,9.5,7.116,9.5
24,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
25,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
26,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
27,0.5,0.5,0.5,0.5,9.399297029702971,9.5,8.894,9.5
28,0.5,0.5,0.5,0.5,9.24138613861386,9.5,8.868,9.4
29,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
