Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.014188118811882,5.104,5.0,5.0
4,4.9341386138613865,5.0,4.834,4.963,5.549108910891091,6.139,5.104,5.418
5,4.947227722772276,4.977,4.894,4.953,6.092752475247522,6.114,6.023,6.114
6,5.083950495049504,5.308,4.977,4.977,6.1060198019802,6.107,6.105,6.107
7,5.308,5.308,5.308,5.308,6.092297029702968,6.105,6.084,6.089
8,5.308,5.308,5.308,5.308,6.080752475247525,6.084,6.08,6.08
9,5.308,5.308,5.308,5.308,6.074445544554455,6.08,6.064,6.076
10,5.308,5.308,5.308,5.308,6.0240198019802,6.064,6.0,6.014
11,5.308,5.308,5.308,5.308,5.997188118811882,6.0,5.995,5.995
12,5.302128712871287,5.308,5.223,5.308,5.963415841584158,5.995,5.793,5.995
13,5.1123168316831675,5.223,5.0,5.08,5.5150792079207935,5.793,5.0,5.432
14,5.008148514851485,5.009,5.007,5.009,5.735376237623763,5.837,5.509,5.82
15,5.009000000000001,5.009,5.009,5.009,5.853792079207923,5.855,5.837,5.855
16,5.004049504950496,5.009,4.962,5.009,5.925762376237623,6.193,5.855,5.855
17,4.686326732673268,4.962,4.579,4.635,6.30218811881188,6.31,6.193,6.31
18,4.579000000000001,4.579,4.579,4.579,6.308118811881187,6.352,6.303,6.303
19,4.493316831683168,4.579,4.2,4.549,6.518198019801982,6.849,6.352,6.472
20,4.075009900990099,4.374,3.423,4.374,7.033920792079207,7.463,6.849,6.896
21,1.6257425742574256,3.789,0.5,1.163,7.521742574257425,8.122,7.135,7.477
22,0.5,0.5,0.5,0.5,7.164999999999998,8.101,6.987,7.027
23,1.2084356435643564,3.515,0.5,0.5,8.084029702970298,9.5,6.323,7.373
24,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
25,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
26,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
27,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
28,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
29,0.5,0.5,0.5,0.5,9.5,9.5,9.5,9.5
