Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,4.962797101449275,5.0,4.79,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.019357142857142,5.191,5.0,5.0
4,4.805628571428572,4.898,4.733,4.836,5.75122857142857,5.905,5.31,5.8355
5,4.9298857142857155,4.958,4.86,4.958,6.339142857142859,6.432,6.173,6.385
6,4.9639999999999995,4.964,4.964,4.964,6.431238805970148,6.439,6.431,6.431
7,4.9639999999999995,4.964,4.964,4.964,6.379842857142857,6.419,6.375,6.375
8,4.982314285714287,5.022,4.964,4.964,6.431857142857141,6.555,6.375,6.375
9,5.098000000000001,5.098,5.098,5.098,7.037857142857144,7.053,6.949,7.051
10,5.098000000000001,5.098,5.098,5.098,6.990594202898552,7.01,6.985,6.985
11,5.008391304347827,5.098,4.932,5.012,6.9959565217391315,7.043,6.962,6.976
12,4.925642857142856,4.932,4.917,4.924,6.99442857142857,6.996,6.994,6.994
13,4.9110000000000005,4.911,4.911,4.911,6.996,6.996,6.996,6.996
14,4.909800000000002,4.911,4.892,4.911,6.987985714285714,6.996,6.984,6.984
15,4.010228571428572,4.529,3.803,3.904,7.051357142857143,7.101,6.984,7.055
16,3.2753285714285725,3.595,2.991,3.1445,7.208042857142858,7.255,7.151,7.255
17,3.057161764705882,3.117,3.017,3.047,7.286897058823529,7.34,7.255,7.258
18,3.1169999999999995,3.117,3.117,3.117,7.220985507246377,7.245,7.177,7.245
19,3.1169999999999995,3.117,3.117,3.117,7.157434782608696,7.253,7.139,7.152
20,3.1170000000000004,3.117,3.117,3.117,7.2860000000000005,7.286,7.286,7.286
