Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,4.9870594059405935,5.0,4.957,5.0
4,5.001207920792079,5.055,5.0,5.0,5.075247524752475,5.191,5.0,5.042
5,6.623049504950493,7.084,5.055,6.929,4.99780198019802,5.17,4.934,4.948
6,6.933623762376236,7.084,6.726,6.871,4.954950495049506,4.974,4.934,4.974
7,6.870940594059405,6.871,6.865,6.871,4.976524752475249,5.097,4.974,4.974
8,6.724811881188118,6.865,6.568,6.781,5.254306930693067,5.395,5.097,5.224
9,6.755297029702972,6.822,6.4,6.822,5.431742574257424,5.483,5.304,5.45
10,6.816653465346537,6.822,6.816,6.816,5.475524752475247,5.483,5.467,5.48
11,6.800138613861387,6.816,6.759,6.816,5.544138613861387,5.712,5.467,5.467
12,6.806000000000001,6.806,6.806,6.806,5.712000000000001,5.712,5.712,5.712
13,6.806000000000001,6.806,6.806,6.806,5.708980198019801,5.712,5.707,5.707
14,6.806000000000001,6.806,6.806,6.806,5.705306930693068,5.707,5.703,5.707
15,6.806000000000001,6.806,6.806,6.806,5.695287128712869,5.703,5.68,5.703
16,6.775079207920792,6.806,6.561,6.806,5.668277227722772,5.68,5.596,5.68
17,6.397732673267325,6.561,6.341,6.379,5.6686534653465355,5.71,5.596,5.673
18,6.383019801980198,6.398,6.356,6.39,5.547960396039605,5.643,5.464,5.535
19,6.086633663366337,6.356,6.004,6.045,5.38378217821782,5.464,5.324,5.369
20,6.311287128712873,6.346,6.04,6.344,5.436831683168315,5.582,5.324,5.421
21,6.332653465346538,6.339,6.331,6.331,5.818217821782178,5.948,5.582,5.863
22,6.334148514851483,6.372,6.331,6.331,5.94983168316832,5.955,5.948,5.95
23,6.408138613861389,6.613,6.359,6.377,6.130653465346536,7.032,5.955,5.982
24,6.650881188118815,6.69,6.613,6.657,7.4706831683168335,7.565,7.032,7.528
25,6.7482376237623765,7.012,6.668,6.69,7.516029702970299,7.548,7.474,7.516
26,6.407610000000002,6.668,6.267,6.4175,7.483739999999996,7.489,7.474,7.489
27,6.509415841584158,6.536,6.508,6.508,7.477999999999997,7.478,7.478,7.478
28,6.578178217821784,6.596,6.536,6.587,7.66861386138614,7.759,7.478,7.68
29,6.611054054054054,6.635,6.596,6.606,7.776959459459461,7.816,7.759,7.764
