Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0600000000000005,5.06,5.06,5.06
2,5.0,5.0,5.0,5.0,5.0600000000000005,5.06,5.06,5.06
3,5.0,5.0,5.0,5.0,5.061316831683167,5.067,5.06,5.06
4,5.0,5.0,5.0,5.0,5.0748019801980195,5.078,5.067,5.078
5,5.0,5.0,5.0,5.0,5.078118811881189,5.081,5.078,5.078
6,5.0,5.0,5.0,5.0,5.084366336633663,5.085,5.081,5.085
7,5.0,5.0,5.0,5.0,5.084999999999999,5.085,5.085,5.085
8,4.957495049504948,5.0,4.919,4.919,5.187316831683168,5.332,5.0,5.29
9,4.918999999999998,4.919,4.919,4.919,5.350504950495051,5.352,5.332,5.352
10,4.918999999999998,4.919,4.919,4.919,5.346425742574258,5.352,5.341,5.348
11,4.918999999999998,4.919,4.919,4.919,5.338349999999998,5.341,5.334,5.341
12,4.918999999999998,4.919,4.919,4.919,5.337594059405942,5.381,5.334,5.334
13,4.918999999999998,4.919,4.919,4.919,5.427900990099011,5.485,5.381,5.419
14,4.918999999999998,4.919,4.919,4.919,5.485000000000001,5.485,5.485,5.485
15,4.918069306930693,4.919,4.918,4.918,5.4939900990099,5.535,5.485,5.485
16,4.917247524752475,4.918,4.916,4.918,5.619752475247523,5.713,5.535,5.627
17,4.9159999999999995,4.916,4.916,4.916,5.783821782178216,5.891,5.713,5.773
18,4.914762376237625,4.916,4.91,4.916,5.916138613861387,5.936,5.891,5.911
19,4.902346534653465,4.91,4.896,4.9,5.936000000000002,5.936,5.936,5.936
20,4.89206,4.896,4.89,4.89,5.936000000000002,5.936,5.936,5.936
21,4.88790099009901,4.89,4.879,4.89,5.963940594059408,6.071,5.936,5.936
22,4.862574257425742,4.879,4.852,4.859,6.23373267326733,6.301,6.071,6.262
23,4.84411881188119,4.852,4.809,4.852,6.3880297029702975,6.625,6.301,6.367
24,4.787762376237622,4.809,4.787,4.787,6.7361089108910885,6.75,6.625,6.749
25,4.786999999999998,4.787,4.787,4.787,6.77539603960396,6.796,6.75,6.776
26,4.786999999999998,4.787,4.787,4.787,6.8151980198019775,6.833,6.796,6.812
27,4.786999999999998,4.787,4.787,4.787,6.8364059405940605,6.837,6.833,6.837
28,4.7777425742574255,4.787,4.759,4.778,6.949386138613863,7.073,6.837,6.984
29,4.7397397260273975,4.759,4.734,4.738,7.131904109589041,7.15,7.073,7.141
