Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.997920792079209,5.0,4.99,5.0,5.105475247524753,5.278,5.0,5.031
2,4.9598700000000004,5.0,4.879,4.99,4.919359999999999,5.278,4.626,5.0
3,4.810742574257426,4.879,4.583,4.869,4.603435643564357,4.626,4.58,4.603
4,4.346950495049505,4.583,3.922,4.5,4.473267326732672,4.58,4.164,4.571
5,3.8416039603960397,3.922,3.777,3.826,4.4676336633663345,4.681,4.105,4.625
6,3.7060099009901,3.777,3.595,3.739,4.747633663366337,4.993,4.681,4.681
7,3.5661089108910895,3.595,3.563,3.563,5.377980198019802,5.583,4.993,5.422
8,3.563,3.563,3.563,3.563,5.627811881188118,5.649,5.583,5.64
9,3.563,3.563,3.563,3.563,5.649,5.649,5.649,5.649
10,3.56210891089109,3.563,3.539,3.563,5.663881188118812,5.681,5.649,5.663
11,3.3731188118811875,3.539,3.347,3.369,5.526326732673266,5.663,5.399,5.536
12,3.3391287128712874,3.347,3.337,3.337,5.374851485148518,5.399,5.325,5.392
13,3.3304257425742567,3.337,3.327,3.327,5.325000000000003,5.325,5.325,5.325
14,3.3269999999999986,3.327,3.327,3.327,5.325000000000003,5.325,5.325,5.325
15,3.3355247524752474,3.375,3.327,3.327,5.494663366336634,5.822,5.325,5.408
16,3.3768811881188117,3.377,3.375,3.377,5.825801980198021,5.826,5.822,5.826
17,3.3770000000000007,3.377,3.377,3.377,5.801386138613864,5.826,5.796,5.798
18,3.376118811881189,3.377,3.32,3.377,5.845940594059404,6.021,5.796,5.796
19,3.279960396039604,3.32,3.233,3.278,6.0844356435643565,6.193,6.021,6.081
20,3.1904752475247524,3.233,3.066,3.22,6.265514851485149,6.539,6.193,6.227
21,2.3365049504950495,3.066,2.117,2.178,6.537039603960398,6.662,6.321,6.633
22,2.0123069306930694,2.117,1.793,2.061,6.691980198019801,6.733,6.651,6.682
23,1.5263960396039606,1.793,1.4,1.461,7.518970297029704,8.03,6.683,7.878
24,1.381623762376237,1.4,1.375,1.382,7.6995346534653475,7.845,7.653,7.683
25,1.4500198019801978,1.69,1.344,1.376,7.694445544554455,7.889,7.454,7.758
26,1.3707128712871282,1.462,1.344,1.366,7.46040594059406,7.462,7.455,7.461
27,1.4656534653465345,1.493,1.46,1.462,7.482653465346534,7.513,7.455,7.487
28,1.644623762376237,1.87,1.493,1.604,7.725237623762377,8.139,7.513,7.671
29,1.5702027027027028,1.689,1.412,1.5835,8.198594594594596,8.317,8.139,8.196000000000002
