Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.005059405940594,5.133,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.009089108910891,5.265,5.0,5.0,5.023425742574257,5.334,5.0,5.0
5,5.215247524752477,5.371,5.071,5.221,5.4531386138613875,5.533,5.334,5.439
6,5.085267326732674,5.095,5.071,5.091,5.477277227722774,5.489,5.436,5.489
7,5.026762376237624,5.095,5.0,5.0,5.1463762376237625,5.489,5.0,5.0
8,5.0,5.0,5.0,5.0,4.99439603960396,5.0,4.967,5.0
9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
12,5.0,5.0,5.0,5.0,5.030049504950496,5.067,5.0,5.0
13,5.0,5.0,5.0,5.0,5.170237623762376,5.218,5.067,5.172
14,5.279455445544554,5.529,4.986,5.302,5.530019801980196,5.804,5.218,5.537
15,5.658336633663363,5.675,5.529,5.675,5.858475247524756,5.88,5.804,5.855
16,5.592198019801979,5.675,5.553,5.565,6.4395544554455455,6.754,5.855,6.621
17,5.54766336633663,5.553,5.507,5.553,6.679693069306932,6.739,6.586,6.691
18,5.506999999999996,5.507,5.507,5.507,6.581891089108912,6.586,6.578,6.582
19,5.506336633663366,5.507,5.498,5.507,6.523138613861387,6.578,6.494,6.52
20,5.4725049504950505,5.498,5.462,5.464,6.455831683168313,6.494,6.439,6.439
21,5.4596039603960405,5.462,5.428,5.462,6.510663366336637,6.546,6.439,6.539
22,5.37658415841584,5.428,5.132,5.421,6.59248514851485,6.9,6.546,6.546
23,5.038910891089109,5.156,4.846,5.085,7.384069306930694,7.623,6.879,7.542
24,4.661752475247525,5.156,4.442,4.634,8.059198019801979,8.207,7.623,8.207
25,4.475514851485147,4.489,4.442,4.489,8.071673267326734,8.207,8.023,8.034
26,4.488999999999998,4.489,4.489,4.489,8.022900990099009,8.023,8.014,8.023
27,4.472752475247526,4.491,4.439,4.49,7.9154851485148505,8.014,7.78,7.959
28,4.425683168316833,4.439,4.415,4.423,7.785257425742576,7.802,7.768,7.785
29,4.481861111111112,4.612,4.415,4.4375,7.802722222222223,7.885,7.768,7.769
