Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,4.563089108910891,5.0,3.55,5.0,4.704376237623763,5.0,4.31,5.0
2,3.1538118811881177,3.55,2.845,3.147,4.853118811881188,5.728,4.287,4.372
3,3.0190198019801975,3.087,2.712,3.069,5.794217821782177,5.833,5.728,5.812
4,2.0664059405940596,2.712,1.717,1.878,7.1216534653465375,8.123,5.787,7.498
5,1.6929207920792084,1.717,1.656,1.706,7.993267326732675,8.124,7.893,8.004
6,2.160386138613861,2.922,1.657,2.169,7.595970297029702,7.893,7.011,7.57
7,3.6422475247524755,4.13,2.922,3.691,6.63109900990099,7.011,6.435,6.561
8,4.184752475247526,4.194,4.13,4.194,6.771613861386139,6.78,6.711,6.78
9,4.2573564356435645,4.266,4.194,4.266,6.9084455445544535,6.939,6.78,6.923
10,4.2736435643564334,4.275,4.266,4.275,6.944702970297026,6.959,6.939,6.94
11,4.2976138613861385,4.308,4.275,4.302,7.007287128712871,7.047,6.959,7.02
12,4.158475247524752,4.308,3.717,4.308,7.283722772277226,7.417,7.047,7.334
13,3.6833465346534657,3.717,3.675,3.675,7.3178514851485135,7.334,7.31,7.31
14,3.6753861386138613,3.73,3.649,3.675,7.82990099009901,8.262,7.31,7.931
15,3.2738811881188106,3.649,3.102,3.106,8.299099009900987,8.439,8.155,8.28
16,3.0814554455445555,3.102,3.033,3.091,8.435524752475246,8.439,8.434,8.434
17,2.6096831683168324,3.033,2.458,2.638,8.548277227722773,8.651,8.434,8.537
18,2.3544653465346537,2.458,2.116,2.443,8.588851485148513,8.612,8.58,8.588
19,2.0976732673267335,2.116,2.095,2.097,8.915900990099008,8.959,8.612,8.924
20,2.099396039603961,2.101,2.098,2.1,8.887693069306929,8.91,8.87,8.878
21,2.09629702970297,2.108,2.09,2.092,8.7680099009901,8.87,8.538,8.85
22,2.113732673267326,2.118,2.108,2.116,8.444376237623766,8.538,8.373,8.407
23,2.1149108910891092,2.119,2.072,2.117,8.377821782178218,8.601,8.352,8.357
24,2.0257128712871277,2.072,2.005,2.015,8.58930693069307,8.604,8.573,8.592
25,2.0057524752475246,2.006,2.005,2.006,8.566217821782178,8.573,8.562,8.565
26,2.0054554455445537,2.007,2.005,2.005,8.55239603960396,8.562,8.544,8.551
27,2.0020792079207914,2.005,1.994,2.005,8.543980198019803,8.545,8.543,8.544
28,1.9252970297029701,1.998,1.918,1.918,8.292920792079206,8.543,8.222,8.288
29,1.918,1.918,1.918,1.918,8.287999999999998,8.288,8.288,8.288
