Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.02081188118812,5.136,5.0,5.0
4,5.015683168316832,5.059,5.0,5.0,5.218178217821783,5.291,5.136,5.235
5,5.22108910891089,5.411,5.059,5.225,5.289168316831684,5.291,5.289,5.289
6,5.555722772277228,5.572,5.411,5.572,5.305990099009902,5.383,5.289,5.297
7,5.619009900990101,5.643,5.572,5.643,5.455643564356436,5.513,5.383,5.467
8,5.373396039603958,5.643,5.242,5.242,5.697198019801978,5.736,5.513,5.732
9,5.176524752475248,5.242,5.069,5.205,5.718108910891087,5.732,5.68,5.732
10,5.043356435643564,5.069,4.962,5.059,5.679999999999997,5.68,5.68,5.68
11,4.911069306930693,4.962,4.793,4.918,5.694623762376237,5.872,5.68,5.683
12,4.731148514851484,4.793,4.644,4.752,6.029653465346536,6.198,5.872,6.026
13,4.604207920792079,4.644,4.544,4.606,6.249089108910892,6.292,6.198,6.256
14,4.434623762376236,4.544,4.328,4.437,6.39437623762376,6.497,6.292,6.387
15,4.286099009900991,4.328,4.174,4.306,6.510336633663366,6.548,6.497,6.508
16,3.9104059405940608,4.174,3.831,3.864,6.597267326732674,6.651,6.484,6.609
17,3.816316831683168,3.831,3.762,3.831,6.438594059405941,6.604,6.37,6.397
18,3.668762376237625,3.762,3.535,3.721,6.653455445544556,6.682,6.604,6.66
19,3.601148514851484,3.674,3.535,3.587,6.299633663366336,6.639,6.115,6.26
20,3.6787920792079194,3.686,3.674,3.678,6.152178217821782,6.369,6.078,6.102
21,3.5600198019801974,3.686,3.364,3.544,6.566653465346534,6.64,6.369,6.617
22,3.2504059405940593,3.364,3.156,3.231,6.616564356435645,6.64,6.595,6.61
23,3.005326732673268,3.156,2.841,3.071,6.797643564356436,7.183,6.52,6.749
24,2.8820891089108907,2.931,2.863,2.869,7.399356435643566,7.571,7.183,7.432
25,2.87428712871287,2.931,2.846,2.862,7.401920792079208,7.715,6.973,7.391
26,2.7886237623762375,2.856,2.659,2.853,6.868435643564356,6.973,6.693,6.866
27,2.5872970297029703,2.659,2.541,2.555,6.869752475247526,7.056,6.672,6.916
28,2.51729702970297,2.541,2.418,2.526,7.177178217821781,7.214,7.056,7.214
29,2.4333783783783787,2.6,2.414,2.416,6.904094594594595,7.096,6.554,6.891500000000001
