Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,4.952059405940593,5.0,4.577,5.0,5.0684356435643565,5.402,5.0,5.0
3,4.497633663366338,4.577,4.386,4.513,5.52237623762376,5.635,5.402,5.538
4,4.302455445544554,4.386,3.902,4.386,5.6817128712871305,5.859,5.635,5.649
5,3.9019999999999997,3.902,3.902,3.902,5.884217821782178,5.911,5.859,5.881
6,3.9019999999999997,3.902,3.902,3.902,5.93871287128713,5.96,5.911,5.944
7,3.973831683168317,4.017,3.902,4.016,6.064851485148517,6.143,5.96,6.103
8,4.017000000000001,4.017,4.017,4.017,6.148346534653464,6.165,6.143,6.143
9,4.017000000000001,4.017,4.017,4.017,6.164999999999998,6.165,6.165,6.165
10,4.082801980198021,4.208,4.017,4.029,6.2400495049504965,6.417,6.165,6.165
11,4.208,4.208,4.208,4.208,6.417000000000002,6.417,6.417,6.417
12,4.14342,4.208,4.111,4.148,6.893969999999999,7.036,6.417,7.036
13,4.091544554455446,4.113,4.074,4.093,7.043118811881187,7.052,7.036,7.041
14,4.02020792079208,4.074,3.968,4.012,7.076465346534653,7.111,7.052,7.074
15,3.920524752475247,3.968,3.889,3.9,7.1477524752475246,7.182,7.111,7.16
16,3.823009900990101,3.889,3.535,3.826,7.21068316831683,7.343,7.182,7.208
17,3.393574257425741,3.535,3.388,3.388,7.406554455445544,7.409,7.343,7.409
18,3.2549600000000005,3.388,2.885,3.375,7.472730000000001,7.634,7.409,7.41
19,2.3650396039603963,2.885,2.112,2.443,7.776079207920792,8.028,7.529,7.774
20,2.09980198019802,2.112,2.09,2.101,7.539415841584161,7.542,7.529,7.542
21,1.5039900990099018,2.09,1.199,1.199,7.918574257425741,8.115,7.542,8.115
22,1.1705148514851487,1.199,0.908,1.199,8.120663366336633,8.214,8.093,8.115
23,0.8202277227722774,1.036,0.685,0.904,8.653574257425738,9.002,8.214,8.822
24,0.6693663366336637,0.685,0.659,0.666,9.002940594059407,9.004,9.002,9.003
25,0.6495643564356437,0.659,0.644,0.646,9.01731683168317,9.041,9.004,9.004
26,0.6439207920792079,0.644,0.643,0.644,9.045821782178216,9.064,9.041,9.048
27,0.7833069306930691,1.024,0.643,0.643,8.944069306930695,9.064,8.742,9.064
28,1.0067821782178217,1.023,0.966,0.996,8.794920792079209,8.846,8.754,8.816
29,0.9424931506849314,0.966,0.93,0.943,8.842575342465752,8.865,8.803,8.865
