Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.091425742574256,5.172,5.0,5.132
2,4.991891089108911,5.0,4.961,5.0,5.25889108910891,5.386,5.172,5.24
3,5.050613861386139,5.226,4.961,5.017,5.750237623762374,6.257,5.386,5.735
4,5.226772277227723,5.227,5.226,5.227,6.256999999999996,6.257,6.257,6.257
5,5.227,5.227,5.227,5.227,6.179969696969696,6.257,6.15,6.173
6,5.172346534653466,5.227,5.0,5.227,6.011435643564356,6.364,5.0,6.189
7,4.9863663366336635,5.0,4.949,5.0,5.108386138613863,5.41,5.0,5.0
8,4.976772277227723,5.0,4.949,5.0,5.188594059405938,5.385,5.0,5.188
9,4.91110891089109,4.969,4.798,4.94,5.45690099009901,5.603,5.324,5.467
10,4.865693069306932,4.999,4.793,4.798,5.687762376237622,5.763,5.603,5.714
11,5.036683168316832,5.094,4.999,5.023,5.850851485148514,5.997,5.763,5.816
12,5.096919191919193,5.105,5.094,5.096,6.120959595959596,6.172,5.997,6.157
13,5.107277227722773,5.113,5.105,5.106,6.1727227722772255,6.187,6.172,6.172
14,5.125831683168317,5.15,5.113,5.12,6.21160396039604,6.235,6.187,6.199
15,5.082504950495049,5.15,4.942,5.15,6.223752475247525,6.33,6.145,6.235
16,4.852970297029701,4.942,4.794,4.861,6.4117920792079195,6.557,6.33,6.345
17,4.886514851485148,4.892,4.871,4.892,6.596306930693074,6.599,6.557,6.599
18,4.8408989898989905,4.878,4.745,4.869,6.55460606060606,6.65,6.38,6.599
19,4.7416599999999995,4.745,4.736,4.745,6.356669999999998,6.38,6.348,6.348
20,4.6709900990099005,4.736,4.648,4.648,6.105871287128711,6.348,6.012,6.012
21,4.661920792079206,4.876,4.648,4.648,5.908237623762376,6.012,5.798,5.91
22,5.047405940594059,5.498,4.876,4.97,5.80658415841584,5.866,5.787,5.787
23,5.194584158415842,5.498,4.71,5.255,5.835554455445542,6.06,5.693,5.866
24,5.0086336633663375,5.201,4.71,4.997,5.878712871287128,6.34,5.549,5.802
25,4.748198019801979,4.937,4.447,4.897,5.535059405940594,5.645,5.461,5.506
26,4.371386138613862,4.447,4.338,4.377,5.500415841584157,5.556,5.478,5.478
27,4.310376237623761,4.338,4.279,4.331,5.7240495049504965,5.912,5.556,5.697
28,4.3814059405940595,4.763,4.279,4.354,6.05181188118812,6.135,5.912,6.091
29,5.257720588235293,5.702,4.763,5.5120000000000005,5.993279411764705,5.995,5.949,5.995
