Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,4.993821782178218,5.0,4.984,5.0,5.2156930693069325,5.474,5.0,5.15
3,4.984,4.984,4.984,4.984,5.505049504950493,5.54,5.474,5.523
4,4.947366336633664,4.984,4.82,4.984,5.950316831683168,6.656,5.54,5.601
5,4.965574257425741,4.973,4.946,4.973,5.940603960396037,6.281,5.713,5.949
6,4.942574257425743,4.946,4.942,4.942,5.723613861386141,5.743,5.713,5.72
7,4.942,4.942,4.942,4.942,5.804019801980197,5.992,5.743,5.743
8,4.942,4.942,4.942,4.942,6.042227722772278,6.076,5.992,6.056
9,4.942,4.942,4.942,4.942,6.0760990099009895,6.084,6.076,6.076
10,4.84298,4.942,4.714,4.942,6.202189999999998,6.233,6.084,6.226
11,4.7139999999999995,4.714,4.714,4.714,6.184742574257425,6.257,6.14,6.14
12,4.70759405940594,4.714,4.661,4.714,6.424524752475246,6.617,6.14,6.47
13,4.63681188118812,4.661,4.571,4.64,6.617237623762375,6.623,6.617,6.617
14,4.571,4.571,4.571,4.571,6.619019801980198,6.624,6.536,6.623
15,4.639069306930693,4.855,4.566,4.571,6.221138613861389,6.536,6.104,6.112
16,4.855000000000002,4.855,4.855,4.855,6.118910891089109,6.254,6.104,6.104
17,4.855000000000002,4.855,4.855,4.855,6.254,6.254,6.254,6.254
18,4.855000000000002,4.855,4.855,4.855,6.254,6.254,6.254,6.254
19,4.855000000000002,4.855,4.855,4.855,6.254,6.254,6.254,6.254
20,4.855118811881191,4.867,4.855,4.855,6.25988118811881,6.367,6.254,6.254
21,4.711267326732673,4.907,4.563,4.572,6.939257425742573,7.15,6.367,7.14
22,4.537138613861386,4.647,4.431,4.542,6.930287128712874,7.159,6.623,7.01
23,4.51069387755102,4.647,4.296,4.577,6.836948979591837,7.078,6.612,6.866
24,3.811623762376238,4.296,3.109,4.053,6.89020792079208,7.226,6.549,7.022
25,2.8463465346534647,3.109,2.736,2.846,6.565405940594058,6.588,6.544,6.566
26,2.398237623762377,2.736,2.237,2.349,7.033851485148515,7.181,6.557,7.069
27,2.26028,2.357,2.237,2.2504999999999997,7.19645,7.311,7.091,7.193
28,2.197277227722772,2.36,1.974,2.36,7.457960396039603,7.56,7.299,7.424
29,2.361614285714286,2.578,1.974,2.4939999999999998,7.067942857142855,7.299,7.016,7.025
