Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,4.96310891089109,5.0,4.591,5.0,5.058168316831683,5.459,5.0,5.0
4,4.352366336633664,5.326,3.675,4.373,5.737772277227722,5.976,5.459,5.678
5,4.879356435643565,5.917,3.226,5.443,6.034425742574256,6.124,5.932,6.032
6,3.2259999999999995,3.226,3.226,3.226,6.0729999999999995,6.073,6.073,6.073
7,3.2372574257425746,3.258,3.226,3.226,6.217861386138616,6.537,6.073,6.073
8,3.219980198019802,3.253,3.219,3.219,6.565742574257425,6.573,6.532,6.573
9,3.2190000000000003,3.219,3.219,3.219,6.52549504950495,6.532,6.525,6.525
10,3.2190000000000003,3.219,3.219,3.219,6.519673267326735,6.525,6.518,6.518
11,3.6488316831683174,4.75,3.219,3.219,6.508524752475246,6.518,6.492,6.511
12,3.7884059405940578,4.75,3.342,3.342,6.413960396039604,6.502,6.389,6.389
13,3.3192772277227722,3.342,3.242,3.342,6.506366336633661,6.732,6.389,6.389
14,2.2593069306930693,3.242,1.834,2.007,6.927306930693071,7.082,6.732,6.863
15,2.4444455445544553,2.624,1.834,2.609,6.970564356435643,7.039,6.82,7.012
16,2.480138613861387,2.634,1.942,2.63,6.9872376237623754,7.374,6.927,6.95
17,2.461019801980198,2.551,1.942,2.551,7.875059405940595,8.069,7.374,7.859
18,2.4981485148514855,2.551,2.454,2.46,7.872960396039604,8.03,7.774,7.867
19,2.4518514851485143,2.454,2.444,2.454,7.774,7.774,7.774,7.774
20,2.442910891089109,2.444,2.431,2.444,7.774,7.774,7.774,7.774
21,2.129435643564357,2.431,1.579,2.376,7.8245742574257395,7.939,7.774,7.788
22,1.5196633663366335,1.632,0.858,1.579,8.013524752475247,8.139,7.799,7.952
23,0.552940594059406,0.858,0.5,0.5,7.553504950495051,7.809,7.355,7.533
24,0.5,0.5,0.5,0.5,8.222019801980197,8.391,7.809,8.281
25,0.6211683168316832,1.042,0.5,0.5,8.034851485148513,8.258,7.929,8.019
26,0.7807326732673268,1.06,0.5,0.891,7.572475247524752,7.929,7.424,7.568
27,0.5461188118811879,0.952,0.5,0.5,7.5335148514851475,7.568,7.428,7.54
28,0.8429405940594059,0.952,0.5,0.952,7.459673267326733,7.724,7.416,7.424
29,0.5,0.5,0.5,0.5,7.99056,8.402,7.724,7.962
