Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.034554455445544,5.714,5.0,5.0,4.999831683168317,5.0,4.99,5.0
2,8.611653465346535,9.5,5.714,9.5,4.933435643564358,4.99,4.841,4.954
3,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
4,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
5,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
6,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
7,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
8,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
9,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
10,9.5,9.5,9.5,9.5,4.954000000000001,4.954,4.954,4.954
11,9.297346534653467,9.5,9.153,9.166,4.9719999999999995,5.049,4.954,4.954
12,9.225,9.225,9.225,9.225,5.048999999999999,5.049,5.049,5.049
13,9.225,9.225,9.225,9.225,5.048999999999999,5.049,5.049,5.049
14,9.225,9.225,9.225,9.225,5.048999999999999,5.049,5.049,5.049
15,9.14386138613861,9.225,9.103,9.114,5.097257425742575,5.215,5.049,5.081
16,9.011475247524752,9.103,8.838,9.073,5.658891089108912,5.855,5.215,5.736
17,8.713356435643567,8.838,8.599,8.739,5.704326732673268,5.808,5.561,5.724
18,8.574514851485144,8.603,8.498,8.603,5.325465346534651,5.561,5.248,5.271
19,8.602999999999996,8.603,8.603,8.603,5.270999999999999,5.271,5.271,5.271
20,8.530869999999998,8.603,8.496,8.496,5.2479,5.271,5.235,5.235
21,8.495999999999999,8.496,8.496,8.496,5.235,5.235,5.235,5.235
22,8.748792079207922,9.5,8.496,8.496,5.169336633663368,5.235,5.013,5.183
23,8.532128712871286,8.673,8.505,8.516,5.005148514851486,5.013,5.005,5.005
24,8.504999999999999,8.505,8.505,8.505,5.005000000000001,5.005,5.005,5.005
25,8.40620792079208,8.505,8.352,8.352,5.002564356435644,5.005,5.0,5.005
26,8.34992079207921,8.352,8.284,8.352,5.0,5.0,5.0,5.0
27,8.272158415841588,8.284,8.272,8.272,4.998425742574257,5.0,4.993,5.0
28,8.272000000000004,8.272,8.272,8.272,4.99130693069307,4.993,4.985,4.993
29,8.272000000000004,8.272,8.272,8.272,4.985,4.985,4.985,4.985
30,8.272,8.272,8.272,8.272,4.985,4.985,4.985,4.985
