Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
10,5.066316831683168,5.096,5.0,5.076,4.239643564356435,5.0,3.746,4.088
11,5.10170297029703,5.102,5.096,5.102,3.1531386138613877,3.746,2.713,3.002
12,5.102,5.102,5.102,5.102,2.747524752475248,2.757,2.713,2.757
13,5.123732673267327,5.181,5.102,5.102,2.8561188118811884,2.982,2.757,2.876
14,4.9977326732673255,5.11,4.96,4.96,2.9378019801980186,2.995,2.897,2.897
15,4.959999999999999,4.96,4.96,4.96,2.8969999999999985,2.897,2.897,2.897
16,4.959999999999999,4.96,4.96,4.96,2.8969999999999985,2.897,2.897,2.897
17,4.959999999999999,4.96,4.96,4.96,2.9018613861386133,2.904,2.897,2.904
18,4.959999999999999,4.96,4.96,4.96,2.904,2.904,2.904,2.904
19,4.959999999999999,4.96,4.96,4.96,2.904,2.904,2.904,2.904
20,4.959999999999999,4.96,4.96,4.96,2.904811881188118,2.905,2.904,2.905
21,4.959999999999999,4.96,4.96,4.96,2.9049999999999994,2.905,2.905,2.905
22,5.747990099009901,6.216,4.96,5.89,3.046108910891089,3.218,2.905,3.015
23,6.2907227722772285,6.313,6.216,6.313,3.1025940594059396,3.286,3.032,3.078
24,6.313000000000001,6.313,6.313,6.313,3.110178217821783,3.124,3.078,3.117
25,6.305019801980199,6.313,6.301,6.303,3.145049504950496,3.153,3.124,3.146
26,6.301000000000003,6.301,6.301,6.301,3.1360495049504937,3.153,3.131,3.131
27,6.044970297029703,6.301,5.2,6.298,3.1359108910891087,3.508,2.844,3.131
28,5.021732673267326,5.2,5.016,5.016,2.788534653465346,2.844,2.768,2.794
29,5.016,5.016,5.016,5.016,2.850732673267329,2.898,2.804,2.862
30,5.016,5.016,5.016,5.016,2.898,2.898,2.898,2.898
