Window,Mean Valence,Max Valence,Min Valence,Median Valence,Mean Arousal,Max Arousal,Min Arousal,Median Arousal
1,5.0,5.0,5.0,5.0,5.022990099009903,5.116,5.021,5.021
2,5.383940594059406,5.645,5.0,5.512,5.074158415841586,5.119,5.0,5.093
3,5.65787128712871,5.66,5.645,5.66,5.1190000000000015,5.119,5.119,5.119
4,5.667594059405938,5.752,5.66,5.66,4.9742475247524744,5.119,4.602,5.119
5,5.973425742574257,6.015,5.752,6.015,4.484524752475248,4.602,4.451,4.458
6,6.014999999999999,6.015,6.015,6.015,4.454000000000001,4.454,4.454,4.454
7,6.014999999999999,6.015,6.015,6.015,4.448108910891089,4.454,4.446,4.446
8,6.014999999999999,6.015,6.015,6.015,4.4367128712871295,4.446,4.397,4.44
9,6.014999999999999,6.015,6.015,6.015,4.393079207920791,4.397,4.393,4.393
10,5.998524752475246,6.015,5.779,6.015,4.391356435643564,4.393,4.355,4.393
11,5.5587029702970305,5.779,5.297,5.567,4.235297029702972,4.355,4.147,4.215
12,5.245009900990099,5.297,5.196,5.239,4.223564356435644,4.243,4.17,4.243
13,5.196,5.196,5.196,5.196,4.243000000000001,4.243,4.243,4.243
14,5.196,5.196,5.196,5.196,4.243000000000001,4.243,4.243,4.243
15,5.196,5.196,5.196,5.196,4.243000000000001,4.243,4.243,4.243
16,5.160752475247524,5.196,5.154,5.154,4.056465346534655,4.243,4.033,4.033
17,5.153999999999999,5.154,5.154,5.154,4.033000000000001,4.033,4.033,4.033
18,5.153999999999999,5.154,5.154,5.154,4.033000000000001,4.033,4.033,4.033
19,5.137980198019802,5.154,5.096,5.154,3.982960396039603,4.034,3.816,4.033
20,5.119019801980198,5.128,5.096,5.128,3.6237425742574256,3.816,3.549,3.597
21,5.128,5.128,5.128,5.128,3.532702970297028,3.549,3.532,3.532
22,5.128,5.128,5.128,5.128,3.531999999999999,3.532,3.532,3.532
23,5.128,5.128,5.128,5.128,3.509356435643564,3.532,3.501,3.51
24,5.128,5.128,5.128,5.128,3.5254950495049493,3.532,3.51,3.528
25,5.1098910891089115,5.128,5.067,5.128,3.4351683168316827,3.553,3.009,3.542
26,5.067,5.067,5.067,5.067,3.0090000000000003,3.009,3.009,3.009
27,5.067,5.067,5.067,5.067,3.0613267326732663,3.09,3.009,3.09
28,5.067,5.067,5.067,5.067,3.0906435643564354,3.106,3.09,3.09
29,5.067,5.067,5.067,5.067,3.143940594059406,3.258,3.106,3.141
30,5.067,5.067,5.067,5.067,3.2625,3.267,3.258,3.2625
